Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,467381,-,-,-,39.73,-105.14,-7,1746,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DNI,Temperature,Wind Speed
2015,2,25,1,0,0,-4.115850830078102,5.531688213348389
2015,2,25,1,30,0,-4.047338867187477,5.5364179611206055
2015,2,25,2,0,0,-3.9788574218749773,5.5411481857299805
2015,2,25,2,30,0,-3.9190429687499773,5.523516654968262
2015,2,25,3,0,0,-3.8592285156249773,5.505884647369385
2015,2,25,3,30,0,-3.8627685546874773,5.494088172912598
2015,2,25,4,0,0,-3.8663085937499773,5.482291221618652
2015,2,25,4,30,0,-3.8603881835937273,5.446545600891113
2015,2,25,5,0,0,-3.8544677734374773,5.410799980163574
2015,2,25,5,30,0,-3.7452148437499773,5.3051557540893555
2015,2,25,6,0,0,-3.6359619140624773,5.199511528015137
2015,2,25,6,30,0,-2.7432006835937273,4.984832763671875
2015,2,25,7,0,0,-1.8504394531249773,4.7701544761657715
2015,2,25,7,30,0,-0.6924499511718523,4.598145961761475
2015,2,25,8,0,0,0.46553955078127274,4.426137447357178
2015,2,25,8,30,107,1.5910278320312727,4.309016227722168
2015,2,25,9,0,224,2.7165161132812727,4.191895484924316
2015,2,25,9,30,944,3.3613525390625227,4.046898365020752
2015,2,25,10,0,173,4.006188964843773,3.9019014835357666
2015,2,25,10,30,339,4.018731689453148,3.7788679599761963
2015,2,25,11,0,14,4.031274414062523,3.655834436416626
2015,2,25,11,30,65,3.7862792968750227,3.5840063095092773
2015,2,25,12,0,16,3.5413146972656477,3.5121781826019287
2015,2,25,12,30,14,3.0974365234375227,3.4428834915161133
2015,2,25,13,0,4,2.6535583496093977,3.3735885620117188
2015,2,25,13,30,0,1.7067199707031477,3.4754905700683594
2015,2,25,14,0,0,0.7598510742187727,3.577392816543579
2015,2,25,14,30,0,-0.11975708007810226,3.6555933952331543
2015,2,25,15,0,0,-0.9993652343749773,3.7337937355041504
2015,2,25,15,30,0,-1.9427856445312273,3.7491166591644287
2015,2,25,16,0,0,-2.8862365722656023,3.764439582824707
2015,2,25,16,30,0,-3.7541259765624773,3.6843998432159424
2015,2,25,17,0,0,-4.622045898437477,3.6043601036071777
2015,2,25,17,30,0,-5.180120849609352,3.5459797382354736
2015,2,25,18,0,0,-5.738195800781227,3.4875993728637695
2015,2,25,18,30,0,-6.127600097656227,3.4780735969543457
2015,2,25,19,0,0,-6.517034912109352,3.4685475826263428
2015,2,25,19,30,0,-6.865209960937477,3.4975969791412354
2015,2,25,20,0,0,-7.213385009765602,3.526646375656128
2015,2,25,20,30,0,-7.569952392578102,3.491360902786255
2015,2,25,21,0,0,-7.926519775390602,3.456075429916382
2015,2,25,21,30,0,-8.302099609374977,3.3150148391723633
2015,2,25,22,0,0,-8.677679443359352,3.173954486846924
2015,2,25,22,30,0,-8.992712402343727,2.929109811782837
2015,2,25,23,0,0,-9.307775878906227,2.68426513671875
2015,2,25,23,30,0,-9.559912109374977,2.335585355758667
2015,2,26,0,0,0,-9.812017822265602,1.9869054555892944
2015,2,26,0,30,0,-9.993322753906227,1.5702831745147705
2015,2,26,1,0,0,-10.174627685546852,1.1536608934402466
2015,2,26,1,30,0,-10.313391113281227,0.7420754432678223
2015,2,26,2,0,0,-10.452154541015602,0.33049002289772034
2015,2,26,2,30,0,-10.498846435546852,0.4859914183616638
2015,2,26,3,0,0,-10.545507812499977,0.6414928436279297
2015,2,26,3,30,0,-10.697241210937477,0.8947813510894775
2015,2,26,4,0,0,-10.848944091796852,1.1480698585510254
2015,2,26,4,30,0,-11.082739257812477,1.3212952613830566
2015,2,26,5,0,0,-11.316534423828102,1.4945205450057983
2015,2,26,5,30,0,-11.449835205078102,1.6597694158554077
2015,2,26,6,0,0,-11.583105468749977,1.825018286705017
2015,2,26,6,30,0,-10.875982666015602,1.9916906356811523
2015,2,26,7,0,0,-10.168829345703102,2.158362865447998
2015,2,26,7,30,0,-9.117681884765602,2.221022129058838
2015,2,26,8,0,0,-8.066564941406227,2.283681631088257
2015,2,26,8,30,0,-6.805395507812477,2.1969642639160156
2015,2,26,9,0,4,-5.544226074218727,2.1102466583251953
2015,2,26,9,30,0,-4.651007080078102,1.9331430196762085
2015,2,26,10,0,0,-3.7577575683593523,1.7560393810272217
2015,2,26,10,30,0,-3.3772338867187273,1.5415675640106201
2015,2,26,11,0,0,-2.9967102050781023,1.327095627784729
2015,2,26,11,30,2,-2.9006408691406023,1.1629568338394165
2015,2,26,12,0,15,-2.8045715332031023,0.998818039894104
2015,2,26,12,30,22,-3.1267456054687273,0.8781620264053345
2015,2,26,13,0,23,-3.4489196777343523,0.7575060725212097
2015,2,26,13,30,17,-4.131262207031227,0.520878255367279
2015,2,26,14,0,0,-4.813574218749977,0.284250408411026
2015,2,26,14,30,2,-5.717871093749977,0.6974769830703735
2015,2,26,15,0,29,-6.622167968749977,1.1107035875320435
2015,2,26,15,30,0,-7.527777099609352,1.5224509239196777
2015,2,26,16,0,0,-8.433355712890602,1.9341983795166016
2015,2,26,16,30,0,-9.229223632812477,2.270632743835449
2015,2,26,17,0,0,-10.025091552734352,2.6070668697357178
2015,2,26,17,30,0,-10.553289794921852,2.8168551921844482
2015,2,26,18,0,0,-11.081488037109352,3.0266435146331787
2015,2,26,18,30,0,-11.505987548828102,3.1252098083496094
2015,2,26,19,0,0,-11.930487060546852,3.22377610206604
2015,2,26,19,30,0,-12.137304687499977,3.246969699859619
2015,2,26,20,0,0,-12.344152832031227,3.2701635360717773
2015,2,26,20,30,0,-12.454809570312477,3.3245091438293457
2015,2,26,21,0,0,-12.565496826171852,3.378854751586914
2015,2,26,21,30,0,-12.660314941406227,3.4242963790893555
2015,2,26,22,0,0,-12.755163574218727,3.4697377681732178
2015,2,26,22,30,0,-12.836523437499977,3.4899306297302246
2015,2,26,23,0,0,-12.917913818359352,3.5101237297058105
2015,2,26,23,30,0,-12.922369384765602,3.513495922088623
2015,2,27,0,0,0,-12.926855468749977,3.5168681144714355
2015,2,27,0,30,0,-12.838385009765602,3.5028085708618164
2015,2,27,1,0,0,-12.749914550781227,3.4887490272521973
2015,2,27,1,30,0,-12.642919921874977,3.4246954917907715
2015,2,27,2,0,0,-12.535925292968727,3.3606417179107666
2015,2,27,2,30,0,-12.429510498046852,3.3048758506774902
2015,2,27,3,0,0,-12.323095703124977,3.249110221862793
2015,2,27,3,30,0,-12.276251220703102,3.217759132385254
2015,2,27,4,0,0,-12.229406738281227,3.1864078044891357
2015,2,27,4,30,0,-12.299566650390602,3.204181671142578
2015,2,27,5,0,0,-12.369726562499977,3.2219557762145996
2015,2,27,5,30,0,-12.460058593749977,3.2806644439697266
2015,2,27,6,0,0,-12.550390624999977,3.3393731117248535
2015,2,27,6,30,0,-11.868292236328102,3.3491263389587402
2015,2,27,7,0,0,-11.186193847656227,3.358879327774048
2015,2,27,7,30,10,-9.899420166015602,3.2632548809051514
2015,2,27,8,0,0,-8.612615966796852,3.167630434036255
2015,2,27,8,30,0,-7.148596191406227,3.117124080657959
2015,2,27,9,0,8,-5.684545898437477,3.066617727279663
2015,2,27,9,30,76,-4.675970458984352,2.921893358230591
2015,2,27,10,0,45,-3.6673645019531023,2.7771689891815186
2015,2,27,10,30,33,-3.0992797851562273,2.574923515319824
2015,2,27,11,0,15,-2.5311645507812273,2.372678279876709
2015,2,27,11,30,17,-2.4086059570312273,2.164350986480713
2015,2,27,12,0,14,-2.2860473632812273,1.9560236930847168
2015,2,27,12,30,24,-2.3445800781249773,1.8428175449371338
2015,2,27,13,0,25,-2.4031433105468523,1.7296115159988403
2015,2,27,13,30,13,-2.6616882324218523,1.6873672008514404
2015,2,27,14,0,8,-2.9202636718749773,1.6451228857040405
2015,2,27,14,30,0,-3.4352172851562273,1.655473232269287
2015,2,27,15,0,10,-3.9501708984374773,1.6658234596252441
2015,2,27,15,30,2,-4.689306640624977,1.7613427639007568
2015,2,27,16,0,0,-5.428411865234352,1.856862187385559
2015,2,27,16,30,0,-6.239813232421852,1.97110915184021
2015,2,27,17,0,0,-7.051245117187477,2.0853562355041504
2015,2,27,17,30,363,-7.548864746093727,2.1465489864349365
2015,2,27,18,0,0,-8.046484374999977,2.2077417373657227
2015,2,27,18,30,0,-8.418188476562477,2.3401174545288086
2015,2,27,19,0,0,-8.789892578124977,2.4724929332733154
2015,2,27,19,30,0,-8.971807861328102,2.57053279876709
2015,2,27,20,0,0,-9.153723144531227,2.6685726642608643
2015,2,27,20,30,0,-9.305151367187477,2.7230920791625977
2015,2,27,21,0,0,-9.456579589843727,2.777611255645752
2015,2,27,21,30,0,-9.641455078124977,2.8416764736175537
2015,2,27,22,0,0,-9.826361083984352,2.9057416915893555
2015,2,27,22,30,0,-10.007421874999977,2.963117837905884
2015,2,27,23,0,0,-10.188452148437477,3.020493984222412
2015,2,27,23,30,0,-10.395117187499977,3.0434975624084473
2015,2,28,0,0,0,-10.601751708984352,3.0665013790130615
2015,2,28,0,30,0,-10.847814941406227,3.0984182357788086
2015,2,28,1,0,0,-11.093847656249977,3.1303353309631348
2015,2,28,1,30,0,-11.290808105468727,3.1334309577941895
2015,2,28,2,0,0,-11.487738037109352,3.1365268230438232
2015,2,28,2,30,0,-11.628546142578102,3.082016944885254
2015,2,28,3,0,0,-11.769354248046852,3.0275070667266846
2015,2,28,3,30,0,-11.886297607421852,2.962709903717041
2015,2,28,4,0,0,-12.003210449218727,2.8979127407073975
2015,2,28,4,30,0,-12.099371337890602,2.8384180068969727
2015,2,28,5,0,0,-12.195562744140602,2.7789230346679688
2015,2,28,5,30,0,-12.165258789062477,2.7168447971343994
2015,2,28,6,0,0,-12.134985351562477,2.65476655960083
2015,2,28,6,30,0,-11.187261962890602,2.5039243698120117
2015,2,28,7,0,425,-10.239538574218727,2.3530824184417725
2015,2,28,7,30,0,-8.797064208984352,2.047222375869751
2015,2,28,8,0,801,-7.354620361328102,1.741362452507019
2015,2,28,8,30,881,-5.538763427734352,1.3479835987091064
2015,2,28,9,0,934,-3.7229064941406023,0.9546046853065491
2015,2,28,9,30,19,-2.8521179199218523,0.6238737106323242
2015,2,28,10,0,11,-1.9812988281249773,0.2931426763534546
2015,2,28,10,30,214,-1.5944580078124773,0.4055022597312927
2015,2,28,11,0,171,-1.2076171874999773,0.5178618431091309
2015,2,28,11,30,92,-1.1742309570312273,0.8716480135917664
2015,2,28,12,0,172,-1.1408142089843523,1.2254341840744019
2015,2,28,12,30,53,-1.4539855957031023,1.6280956268310547
2015,2,28,13,0,44,-1.7671569824218523,2.030756950378418
2015,2,28,13,30,68,-2.5865844726562273,2.359304428100586
2015,2,28,14,0,15,-3.4060119628906023,2.687851905822754
2015,2,28,14,30,22,-4.279119873046852,2.833817481994629
2015,2,28,15,0,27,-5.152227783203102,2.979783058166504
2015,2,28,15,30,239,-5.814642333984352,2.9066338539123535
2015,2,28,16,0,94,-6.477056884765602,2.8334848880767822
2015,2,28,16,30,0,-6.996771240234352,2.778104543685913
2015,2,28,17,0,0,-7.516485595703102,2.722724199295044
2015,2,28,17,30,0,-7.692022705078102,2.641660213470459
2015,2,28,18,0,0,-7.867529296874977,2.560595989227295
2015,2,28,18,30,0,-7.867712402343727,2.502979278564453
2015,2,28,19,0,0,-7.867864990234352,2.4453628063201904
2015,2,28,19,30,0,-7.687109374999977,2.5274252891540527
2015,2,28,20,0,0,-7.506353759765602,2.609487533569336
2015,2,28,20,30,0,-7.358374023437477,2.7981619834899902
2015,2,28,21,0,0,-7.210363769531227,2.9868364334106445
2015,2,28,21,30,0,-7.056585693359352,3.274324893951416
2015,2,28,22,0,0,-6.902807617187477,3.5618133544921875
2015,2,28,22,30,0,-6.685339355468727,3.8442599773406982
2015,2,28,23,0,0,-6.467840576171852,4.126706600189209
2015,2,28,23,30,0,-6.325048828124977,4.285086631774902
2015,3,1,0,0,0,-6.182226562499977,4.443466663360596
2015,3,1,0,30,0,-6.193304443359352,4.514173984527588
2015,3,1,1,0,0,-6.204351806640602,4.58488130569458
2015,3,1,1,30,0,-6.377783203124977,4.616089820861816
2015,3,1,2,0,0,-6.551184082031227,4.647298812866211
2015,3,1,2,30,0,-6.799230957031227,4.670655250549316
2015,3,1,3,0,0,-7.047277832031227,4.69401216506958
2015,3,1,3,30,0,-7.330206298828102,4.6255717277526855
2015,3,1,4,0,0,-7.613165283203102,4.557131290435791
2015,3,1,4,30,0,-7.908605957031227,4.482267379760742
2015,3,1,5,0,0,-8.204016113281227,4.407403945922852
2015,3,1,5,30,0,-8.375799560546852,4.303337097167969
2015,3,1,6,0,0,-8.547552490234352,4.199270725250244
2015,3,1,6,30,0,-7.544958496093727,4.030782699584961
2015,3,1,7,0,0,-6.542364501953102,3.862295150756836
2015,3,1,7,30,0,-5.187719726562477,3.835169792175293
2015,3,1,8,0,0,-3.8330749511718523,3.80804443359375
2015,3,1,8,30,0,-2.5297302246093523,3.7573914527893066
2015,3,1,9,0,0,-1.2263854980468523,3.7067387104034424
2015,3,1,9,30,3,-0.29520263671872726,3.449054718017578
2015,3,1,10,0,23,0.6359802246093977,3.191370964050293
2015,3,1,10,30,10,1.3193908691406477,2.8757290840148926
2015,3,1,11,0,7,2.0028015136718977,2.5600874423980713
2015,3,1,11,30,9,2.3634887695312727,2.29372501373291
2015,3,1,12,0,19,2.7241760253906477,2.02736234664917
2015,3,1,12,30,14,2.4878784179687727,1.8827100992202759
2015,3,1,13,0,13,2.2515502929687727,1.7380578517913818
2015,3,1,13,30,7,1.6140991210937727,1.5028626918792725
2015,3,1,14,0,4,0.9766479492187727,1.2676674127578735
2015,3,1,14,30,10,0.19988403320314774,1.0482083559036255
2015,3,1,15,0,3,-0.5768798828124773,0.8287492394447327
2015,3,1,15,30,7,-1.3729309082031023,0.8838722705841064
2015,3,1,16,0,18,-2.1689819335937273,0.9389952421188354
2015,3,1,16,30,753,-2.8276123046874773,1.1603200435638428
2015,3,1,17,0,64,-3.4862426757812273,1.38164484500885
2015,3,1,17,30,20,-3.8588317871093523,1.6052792072296143
2015,3,1,18,0,0,-4.231420898437477,1.828913688659668
2015,3,1,18,30,0,-4.429785156249977,2.1354384422302246
2015,3,1,19,0,0,-4.628149414062477,2.4419634342193604
2015,3,1,19,30,0,-4.646063232421852,2.692690134048462
2015,3,1,20,0,0,-4.663977050781227,2.9434168338775635
2015,3,1,20,30,0,-4.667333984374977,3.122328758239746
2015,3,1,21,0,0,-4.670690917968727,3.3012406826019287
2015,3,1,21,30,0,-4.675878906249977,3.5046186447143555
2015,3,1,22,0,0,-4.681066894531227,3.7079968452453613
2015,3,1,22,30,0,-4.590795898437477,3.9468448162078857
2015,3,1,23,0,0,-4.500524902343727,4.18569278717041
2015,3,1,23,30,0,-4.326177978515602,4.377030372619629
2015,3,2,0,0,0,-4.151861572265602,4.568367958068848
2015,3,2,0,30,0,-3.8937133789062273,4.696836471557617
2015,3,2,1,0,0,-3.6355651855468523,4.825305461883545
2015,3,2,1,30,0,-3.5321105957031023,4.863590240478516
2015,3,2,2,0,0,-3.4286254882812273,4.901874542236328
2015,3,2,2,30,0,-3.3976196289062273,4.924679756164551
2015,3,2,3,0,0,-3.3666137695312273,4.947484493255615
2015,3,2,3,30,0,-3.3269104003906023,4.991539001464844
2015,3,2,4,0,0,-3.2872375488281023,5.0355939865112305
2015,3,2,4,30,0,-3.2536987304687273,5.041568756103516
2015,3,2,5,0,0,-3.2201599121093523,5.047544002532959
2015,3,2,5,30,0,-3.0994934082031023,5.060251712799072
2015,3,2,6,0,0,-2.9788269042968523,5.0729594230651855
2015,3,2,6,30,0,-1.8154663085937273,5.008206367492676
2015,3,2,7,0,420,-0.6521057128906023,4.943453788757324
2015,3,2,7,30,646,0.6935058593750227,4.911500930786133
2015,3,2,8,0,771,2.0391174316406477,4.879548072814941
2015,3,2,8,30,849,3.5853515625000227,4.932680130004883
2015,3,2,9,0,901,5.131555175781273,4.985811710357666
2015,3,2,9,30,937,6.324670410156273,4.96535062789917
2015,3,2,10,0,962,7.517755126953148,4.944889545440674
2015,3,2,10,30,980,8.076654052734398,5.033409595489502
2015,3,2,11,0,992,8.635522460937523,5.12192964553833
2015,3,2,11,30,999,8.970635986328148,5.465304374694824
2015,3,2,12,0,1003,9.305749511718773,5.808679103851318
2015,3,2,12,30,1002,9.486260986328148,5.900601387023926
2015,3,2,13,0,223,9.666772460937523,5.992524147033691
2015,3,2,13,30,118,9.550805664062523,5.936564922332764
2015,3,2,14,0,40,9.434869384765648,5.880605697631836
2015,3,2,14,30,153,8.742333984375023,5.455294609069824
2015,3,2,15,0,96,8.049829101562523,5.0299835205078125
2015,3,2,15,30,49,6.743768310546898,4.793208122253418
2015,3,2,16,0,207,5.437707519531273,4.556432247161865
2015,3,2,16,30,184,4.317041015625023,4.697512626647949
2015,3,2,17,0,99,3.1963745117187727,4.838592529296875
2015,3,2,17,30,47,2.6796203613281477,4.977991104125977
2015,3,2,18,0,0,2.1628356933593977,5.117390155792236
2015,3,2,18,30,0,1.8373046875000227,5.134044647216797
2015,3,2,19,0,0,1.5117736816406477,5.150698661804199
2015,3,2,19,30,0,1.4181457519531477,5.249936103820801
2015,3,2,20,0,0,1.3245483398437727,5.349173545837402
2015,3,2,20,30,0,1.3932128906250227,5.582883358001709
2015,3,2,21,0,0,1.4618774414062727,5.816593170166016
2015,3,2,21,30,0,1.2338500976562727,5.955293655395508
2015,3,2,22,0,0,1.0058532714843977,6.093993663787842
2015,3,2,22,30,0,0.38408813476564774,6.092129230499268
2015,3,2,23,0,0,-0.23764648437497726,6.090264797210693
2015,3,2,23,30,0,-0.7472595214843523,6.183401107788086
2015,3,3,0,0,0,-1.2568725585937273,6.2765374183654785
2015,3,3,0,30,0,-1.5605224609374773,6.333281993865967
2015,3,3,1,0,0,-1.8641723632812273,6.390026569366455
2015,3,3,1,30,0,-2.0092834472656023,6.3528947830200195
2015,3,3,2,0,0,-2.1543640136718523,6.315762996673584
2015,3,3,2,30,0,-2.3211730957031023,6.241294860839844
2015,3,3,3,0,0,-2.4879516601562273,6.166826248168945
2015,3,3,3,30,0,-2.6858886718749773,6.047934532165527
2015,3,3,4,0,0,-2.8837951660156023,5.929043292999268
2015,3,3,4,30,0,-3.1083435058593523,5.738264083862305
2015,3,3,5,0,0,-3.3329223632812273,5.547484874725342
2015,3,3,5,30,0,-3.4669860839843523,5.21009635925293
2015,3,3,6,0,0,-3.6010192871093523,4.872707843780518
2015,3,3,6,30,0,-2.9349426269531023,4.3940253257751465
2015,3,3,7,0,0,-2.2688354492187273,3.9153428077697754
2015,3,3,7,30,0,-1.5488342285156023,3.580033779144287
2015,3,3,8,0,0,-0.8288024902343523,3.2447245121002197
2015,3,3,8,30,0,-0.33737792968747726,2.914750337600708
2015,3,3,9,0,0,0.15404663085939774,2.5847761631011963
2015,3,3,9,30,0,0.5046630859375227,2.38222074508667
2015,3,3,10,0,0,0.8552795410156477,2.1796650886535645
2015,3,3,10,30,0,0.8844543457031477,2.2700133323669434
2015,3,3,11,0,0,0.9135986328125227,2.3603615760803223
2015,3,3,11,30,0,1.1590515136718977,2.605282783508301
2015,3,3,12,0,4,1.4044738769531477,2.8502037525177
2015,3,3,12,30,1,1.5430236816406477,3.1255667209625244
2015,3,3,13,0,4,1.6816040039062727,3.4009296894073486
2015,3,3,13,30,4,1.4114929199218977,3.5655136108398438
2015,3,3,14,0,6,1.1414123535156477,3.7300972938537598
2015,3,3,14,30,2,0.5558105468750227,3.74796462059021
2015,3,3,15,0,14,-0.029760742187477263,3.76583194732666
2015,3,3,15,30,0,-0.7568420410156023,3.69696307182312
2015,3,3,16,0,0,-1.4839233398437273,3.62809419631958
2015,3,3,16,30,0,-2.3557800292968523,3.4176275730133057
2015,3,3,17,0,0,-3.2276672363281023,3.2071609497070312
2015,3,3,17,30,0,-3.7656921386718523,3.159010887145996
2015,3,3,18,0,0,-4.303747558593727,3.110860586166382
2015,3,3,18,30,0,-4.698095703124977,3.24746036529541
2015,3,3,19,0,0,-5.092443847656227,3.3840603828430176
2015,3,3,19,30,0,-5.237188720703102,3.3459935188293457
2015,3,3,20,0,0,-5.381933593749977,3.3079264163970947
2015,3,3,20,30,0,-5.484716796874977,3.073444128036499
2015,3,3,21,0,0,-5.587499999999977,2.8389618396759033
2015,3,3,21,30,0,-5.817022705078102,2.525742292404175
2015,3,3,22,0,0,-6.046545410156227,2.2125227451324463
2015,3,3,22,30,0,-6.309393310546852,2.033191680908203
2015,3,3,23,0,0,-6.572241210937477,1.8538607358932495
2015,3,3,23,30,0,-6.852819824218727,1.8594601154327393
2015,3,4,0,0,0,-7.133398437499977,1.8650593757629395
2015,3,4,0,30,0,-7.447210693359352,1.8472905158996582
2015,3,4,1,0,0,-7.761022949218727,1.8295217752456665
2015,3,4,1,30,0,-8.071600341796852,1.84389328956604
2015,3,4,2,0,0,-8.382177734374977,1.858264684677124
2015,3,4,2,30,0,-8.687139892578102,1.9629967212677002
2015,3,4,3,0,0,-8.992071533203102,2.0677287578582764
2015,3,4,3,30,0,-9.354010009765602,2.200211524963379
2015,3,4,4,0,0,-9.715917968749977,2.3326945304870605
2015,3,4,4,30,0,-10.067877197265602,2.437455892562866
2015,3,4,5,0,0,-10.419805908203102,2.542217254638672
2015,3,4,5,30,0,-10.658361816406227,2.567373752593994
2015,3,4,6,0,0,-10.896887207031227,2.5925302505493164
2015,3,4,6,30,0,-10.374456787109352,2.6646780967712402
2015,3,4,7,0,0,-9.852026367187477,2.736825942993164
2015,3,4,7,30,0,-8.882604980468727,2.8402223587036133
2015,3,4,8,0,0,-7.913183593749977,2.9436185359954834
2015,3,4,8,30,0,-6.759100341796852,3.0919301509857178
2015,3,4,9,0,0,-5.604986572265602,3.240241765975952
2015,3,4,9,30,0,-4.532385253906227,3.314101219177246
2015,3,4,10,0,5,-3.4598144531249773,3.387960433959961
2015,3,4,10,30,19,-2.8090270996093523,3.436244010925293
2015,3,4,11,0,19,-2.1582397460937273,3.484527349472046
2015,3,4,11,30,32,-1.9918884277343523,3.5312094688415527
2015,3,4,12,0,39,-1.8255065917968523,3.5778913497924805
2015,3,4,12,30,99,-2.0315612792968523,3.704873561859131
2015,3,4,13,0,13,-2.2376159667968523,3.8318557739257812
2015,3,4,13,30,32,-2.7387451171874773,3.91957688331604
2015,3,4,14,0,0,-3.2398437499999773,4.007297992706299
2015,3,4,14,30,0,-3.8106445312499773,4.006204605102539
2015,3,4,15,0,0,-4.381475830078102,4.005111217498779
2015,3,4,15,30,232,-5.153784179687477,3.9292783737182617
2015,3,4,16,0,0,-5.926062011718727,3.8534457683563232
2015,3,4,16,30,10,-6.848089599609352,3.782688617706299
2015,3,4,17,0,0,-7.770117187499977,3.7119314670562744
2015,3,4,17,30,0,-8.367559814453102,3.765087842941284
2015,3,4,18,0,0,-8.965032958984352,3.818244218826294
2015,3,4,18,30,0,-9.455114746093727,3.908569812774658
2015,3,4,19,0,0,-9.945196533203102,3.9988954067230225
2015,3,4,19,30,0,-10.281408691406227,3.9165725708007812
2015,3,4,20,0,0,-10.617590332031227,3.834249496459961
2015,3,4,20,30,0,-10.978247070312477,3.851868152618408
2015,3,4,21,0,0,-11.338903808593727,3.8694870471954346
2015,3,4,21,30,0,-11.730535888671852,3.935168743133545
2015,3,4,22,0,0,-12.122167968749977,4.000850200653076
2015,3,4,22,30,0,-12.449255371093727,4.086338996887207
2015,3,4,23,0,0,-12.776312255859352,4.17182731628418
2015,3,4,23,30,0,-12.976904296874977,4.286504745483398
2015,3,5,0,0,0,-13.177526855468727,4.401181697845459
2015,3,5,0,30,0,-13.245581054687477,4.529526233673096
2015,3,5,1,0,0,-13.313665771484352,4.657870769500732
2015,3,5,1,30,0,-13.126226806640602,4.774499893188477
2015,3,5,2,0,0,-12.938787841796852,4.8911285400390625
2015,3,5,2,30,0,-12.643194580078102,4.9818315505981445
2015,3,5,3,0,0,-12.347570800781227,5.072535037994385
2015,3,5,3,30,0,-12.055242919921852,5.158819675445557
2015,3,5,4,0,0,-11.762915039062477,5.2451043128967285
2015,3,5,4,30,0,-11.495245361328102,5.331945896148682
2015,3,5,5,0,0,-11.227575683593727,5.418787479400635
2015,3,5,5,30,0,-10.838323974609352,5.462794303894043
2015,3,5,6,0,0,-10.449041748046852,5.506800651550293
2015,3,5,6,30,0,-8.951025390624977,5.425660133361816
2015,3,5,7,0,524,-7.453009033203102,5.34451961517334
2015,3,5,7,30,80,-5.462408447265602,5.347180366516113
2015,3,5,8,0,0,-3.4718078613281023,5.3498406410217285
2015,3,5,8,30,72,-1.7313598632812273,5.379624366760254
2015,3,5,9,0,278,0.009118652343772737,5.4094085693359375
2015,3,5,9,30,177,1.3456054687500227,5.323087692260742
2015,3,5,10,0,107,2.6821228027343977,5.236767292022705
2015,3,5,10,30,54,3.6309753417968977,5.071111679077148
2015,3,5,11,0,124,4.579797363281273,4.90545654296875
2015,3,5,11,30,73,4.936669921875023,4.767899513244629
2015,3,5,12,0,110,5.293511962890648,4.63034200668335
2015,3,5,12,30,125,5.081628417968773,4.539628028869629
2015,3,5,13,0,131,4.869744873046898,4.44891357421875
2015,3,5,13,30,101,4.407342529296898,4.46038818359375
2015,3,5,14,0,153,3.9449096679687727,4.47186279296875
2015,3,5,14,30,160,3.4017578125000227,4.475004196166992
2015,3,5,15,0,959,2.8586364746093977,4.478145122528076
2015,3,5,15,30,217,1.9617248535156477,4.407747268676758
2015,3,5,16,0,213,1.0648437500000227,4.337349891662598
2015,3,5,16,30,210,-0.25488891601560226,4.136210918426514
2015,3,5,17,0,257,-1.5746215820312273,3.9350719451904297
2015,3,5,17,30,156,-2.2970642089843523,4.041179656982422
2015,3,5,18,0,0,-3.0195068359374773,4.147287845611572
2015,3,5,18,30,0,-3.3936218261718523,4.35221004486084
2015,3,5,19,0,0,-3.7677673339843523,4.557132244110107
2015,3,5,19,30,0,-3.9075073242187273,4.6554856300354
2015,3,5,20,0,0,-4.047277832031227,4.753839015960693
2015,3,5,20,30,0,-4.211859130859352,4.764153480529785
2015,3,5,21,0,0,-4.376440429687477,4.774467468261719
2015,3,5,21,30,0,-4.550238037109352,4.780299186706543
2015,3,5,22,0,0,-4.724005126953102,4.786130905151367
2015,3,5,22,30,0,-4.870733642578102,4.781120300292969
2015,3,5,23,0,0,-5.017431640624977,4.776109218597412
2015,3,5,23,30,0,-5.119116210937477,4.771236419677734
2015,3,6,0,0,0,-5.220800781249977,4.766363143920898
2015,3,6,0,30,0,-5.273657226562477,4.76409912109375
2015,3,6,1,0,0,-5.326513671874977,4.761834621429443
2015,3,6,1,30,0,-5.303228759765602,4.8181867599487305
2015,3,6,2,0,0,-5.279943847656227,4.874539375305176
2015,3,6,2,30,0,-5.240698242187477,4.909814834594727
