ts,V_ideal,V_age,ne_ideal,ne_age,Soc_ideal,Soc_age,Lka_H2,nch,P_togrid,P_service,f
2019-04-29 02:37:27.447258,1.6926403034011652,1.692643142290054,0.8756086197848771,0.8756071512204056,21.2,21.2,5.0060546118918376e-05,65.14760085799044,-105.9529526465367,-97.6329526465367,59.772
2019-04-29 02:37:28.447258,1.6926364529853855,1.6926393307631633,0.875610611622664,0.8756091229341322,21.2,21.2,5.074730966529495e-05,65.14750239194672,-105.94914750322219,-98.40914750322221,59.79
2019-04-29 02:37:29.447258,1.6926326079796479,1.6926355246463145,0.8756126006708542,0.8756110918580896,21.2,21.2,5.143410025736206e-05,65.1474038453512,-105.9453481569851,-97.92868149031864,59.779
2019-04-29 02:37:30.447258,1.6926287683638972,1.6926317239194528,0.8756145869397844,0.8756130580026149,21.2,21.2,5.212091789304425e-05,65.1473052185517,-105.9415545861719,-97.75155458617189,59.775
2019-04-29 02:37:31.447258,1.6926249341488806,1.692627928593325,0.8756165704238571,0.8756150213621109,21.2,21.2,5.2807762570267746e-05,65.14720651136656,-105.93776680171067,-98.31110013504392,59.788
2019-04-29 02:37:32.447258,1.6926211053248092,1.6926241386581427,0.8756185511280984,0.875616981941604,21.2,21.2,5.3494634286960486e-05,65.14710772396704,-105.93398479280826,-98.56731812614153,59.794
2019-04-29 02:37:33.447258,1.6926172818716225,1.6926203540938447,0.875620529062848,0.8756189397514345,21.2,21.2,5.4181533041052075e-05,65.14700885670081,-105.9302085378108,-98.60687520447759,59.795
2019-04-29 02:37:34.447258,1.692613463800065,1.6926165749111761,0.8756225042225101,0.8756208947860067,21.2,21.2,5.486845883047381e-05,65.14690990938625,-105.92643804764614,-98.90643804764619,59.802
2019-04-29 02:37:35.447258,1.692609651090073,1.692612801090073,0.8756244766174264,0.8756228470556627,21.2,21.2,5.555541165315867e-05,65.1468108823711,-105.92267330066002,-99.03267330066008,59.805
2019-04-29 02:37:36.447258,1.6926058437421196,1.6926090326310086,0.8756264462473147,0.8756247965601208,21.2,21.2,5.624239150704132e-05,65.14671177565013,-105.91891429691945,-99.28891429691951,59.811
2019-04-29 02:37:37.447258,1.6926020417566774,1.6926052695344551,0.8756284131118932,0.8756267432990997,21.2,21.2,5.6929398390058095e-05,65.14661258921821,-105.91516103649151,-99.50182770315834,59.816
2019-04-29 02:37:38.447258,1.692598245113677,1.6926015117803437,0.875630377221507,0.8756286872829446,21.2,21.2,5.761643230014701e-05,65.14651332342297,-105.9114134977214,-99.67141349772147,59.82
2019-04-29 02:37:39.447258,1.6925944538135882,1.6925977593691437,0.8756323385758761,0.8756306285113759,21.2,21.2,5.830349323524777e-05,65.14641397825926,-105.90767168067593,-99.75433834734277,59.822
2019-04-29 02:37:40.447258,1.6925906678466085,1.692594012291053,0.8756342971800343,0.8756325669894278,21.2,21.2,5.8990581193301726e-05,65.14631455389828,-105.90393557456092,-99.96726890789422,59.827
2019-04-29 02:37:41.447258,1.6925868872132053,1.6925902705465385,0.875636253033703,0.8756345027168222,21.2,21.2,5.967769617225192e-05,65.14621505033492,-105.90020517944289,-100.31020517944299,59.835
