1/21/2019 13:45,108.4181818
1/21/2019 13:50,108.7181818
1/21/2019 13:55,109.2045455
1/21/2019 14:00,109.4227273
1/21/2019 14:05,109.1818182
1/21/2019 14:10,109.5545455
1/21/2019 14:15,109.6909091
1/21/2019 14:20,109.8818182
1/21/2019 14:25,109.7954546
1/21/2019 14:30,109.5454545
1/21/2019 14:35,109.8363636
1/21/2019 14:40,109.8772727
1/21/2019 14:45,109.7045455
1/21/2019 14:50,109.9909091
1/21/2019 14:55,110.3727273
1/21/2019 15:00,110.7227273
1/21/2019 15:05,110.9090909
1/21/2019 15:10,111.2045455
1/21/2019 15:15,111.1136364
1/21/2019 15:20,111.3136364
1/21/2019 15:25,111.7272727
1/21/2019 15:30,111.7818182
1/21/2019 15:35,111.8681818
1/21/2019 15:40,112.0318182
1/21/2019 15:45,112.4954546
1/21/2019 15:50,112.7909091
1/21/2019 15:55,113.1136364
1/21/2019 16:00,113.15
1/21/2019 16:05,112.7227273
1/21/2019 16:10,112.7454545
1/21/2019 16:15,113.2772727
1/21/2019 16:20,113.8363636
1/21/2019 16:25,114.2090909
1/21/2019 16:30,114.8363636
1/21/2019 16:35,115.3363636
1/21/2019 16:40,116.0818182
1/21/2019 16:45,116.8454546
1/21/2019 16:50,117.6863636
1/21/2019 16:55,118.4863636
1/21/2019 17:00,119.55
1/21/2019 17:05,120.6363636
1/21/2019 17:10,121.8863636
1/21/2019 17:15,123.0636364
1/21/2019 17:20,124.3636364
1/21/2019 17:25,125.4454545
1/21/2019 17:30,126.2227273
1/21/2019 17:35,126.8
1/21/2019 17:40,127.3727273
1/21/2019 17:45,127.7181818
1/21/2019 17:50,128.1045455
1/21/2019 17:55,128.5
1/21/2019 18:00,128.35
1/21/2019 18:05,128.15
1/21/2019 18:10,127.8818182
1/21/2019 18:15,127.7772727
1/21/2019 18:20,127.6045455
1/21/2019 18:25,127.55
1/21/2019 18:30,127.3772727
1/21/2019 18:35,127.3181818
1/21/2019 18:40,127.2318182
1/21/2019 18:45,127.0545455
1/21/2019 18:50,126.8363636
1/21/2019 18:55,126.6863636
1/21/2019 19:00,126.2909091
1/21/2019 19:05,126.0272727
1/21/2019 19:10,125.7909091
1/21/2019 19:15,125.6181818
1/21/2019 19:20,125.6
1/21/2019 19:25,125.3272727
1/21/2019 19:30,125.1636364
1/21/2019 19:35,124.9227273
1/21/2019 19:40,124.7727273
1/21/2019 19:45,124.3090909
1/21/2019 19:50,124.0636364
1/21/2019 19:55,123.9090909
1/21/2019 20:00,123.8136364
1/21/2019 20:05,123.3772727
1/21/2019 20:10,123.0909091
1/21/2019 20:15,122.8409091
1/21/2019 20:20,122.25
1/21/2019 20:25,122.1909091
1/21/2019 20:30,121.6909091
1/21/2019 20:35,121.3181818
1/21/2019 20:40,120.6545455
1/21/2019 20:45,120.1636364
1/21/2019 20:50,119.6590909
1/21/2019 20:55,119.3363636
1/21/2019 21:00,119.0727273
1/21/2019 21:05,118.4863636
1/21/2019 21:10,117.9454545
1/21/2019 21:15,117.2090909
1/21/2019 21:20,117.0090909
1/21/2019 21:25,116.3909091
1/21/2019 21:30,115.7363636
1/21/2019 21:35,114.9772727
1/21/2019 21:40,114.45
1/21/2019 21:45,113.6454545
1/21/2019 21:50,112.6681818
1/21/2019 21:55,112.1181818
1/21/2019 22:00,111.6636364
1/21/2019 22:05,110.7136364
1/21/2019 22:10,109.95
1/21/2019 22:15,109.6045455
1/21/2019 22:20,109.0590909
1/21/2019 22:25,108.3909091
1/21/2019 22:30,107.6727273
1/21/2019 22:35,106.8409091
1/21/2019 22:40,106.0409091
1/21/2019 22:45,105.2318182
1/21/2019 22:50,104.5454546
1/21/2019 22:55,103.7909091
1/21/2019 23:00,102.8090909
1/21/2019 23:05,102.4681818
1/21/2019 23:10,102.3772727
1/21/2019 23:15,101.7863636
1/21/2019 23:20,101.3045455
1/21/2019 23:25,100.7454545
1/21/2019 23:30,99.99545454
1/21/2019 23:35,99.55909091
1/21/2019 23:40,98.80909091
1/21/2019 23:45,98.38636364
1/21/2019 23:50,97.80454545
1/21/2019 23:55,97.20454545
