Time,Bus1.V,Bus1.A,Bus1.F,Line1.P,Line1.Q,Line2.P,Line2.Q,Bus2.V,Bus2.A,Bus2.F
74.833,535.3,10.35,60.06638718,728.7,104.38,746.11,-39.343,552.97,-45.014,60.06638718
74.867,535.29,7.6337,60.06633377,728.89,104.18,746.08,-39.432,553.12,-47.698,60.06633377
74.9,535.33,4.9237,60.06627655,729.17,104.08,746.2,-39.332,553.17,-50.378,60.06627655
74.933,535.4,2.217,60.06622314,729.34,103.91,746.23,-39.136,553.2,-53.066,60.06622314
74.967,535.42,-0.49407,60.06602478,729.07,103.72,745.77,-39.41,553.35,-55.74,60.06602478
75,535.45,-3.1961,60.06575394,728.6,103.46,745.21,-39.657,553.43,-58.408,60.06575394
75.033,535.54,-5.8926,60.06556702,728.19,103.12,744.85,-39.733,553.55,-61.074,60.06556702
75.067,535.67,-8.5821,60.06542587,727.52,102.95,744.5,-39.615,553.59,-63.734,60.06542587
75.1,535.71,-11.272,60.06518173,726.9,102.68,743.96,-39.849,553.59,-66.402,60.06518173
75.133,535.75,-13.965,60.06473923,726.87,102.46,743.19,-40.42,553.68,-69.061,60.06473923
75.167,535.81,-16.653,60.06452179,726.66,102.3,742.87,-40.964,553.79,-71.706,60.06452179
75.2,535.87,-19.332,60.06442261,726.31,101.86,743.09,-40.865,553.84,-74.348,60.06442261
75.233,536.03,-21.998,60.06427383,726.36,101.29,744,-40.197,553.86,-76.985,60.06427383
75.267,536.16,-24.664,60.06435013,726.22,100.71,744.83,-39.846,553.95,-79.615,60.06435013
75.3,536.2,-27.323,60.06442642,726.06,100.24,744.87,-39.79,553.96,-82.241,60.06442642
75.333,536.22,-29.98,60.06450272,726.51,100.03,744.54,-39.879,553.99,-84.866,60.06450272
75.367,536.23,-32.637,60.06472015,727.02,99.751,744.13,-40.097,554.1,-87.48,60.06472015
75.4,536.26,-35.285,60.06501007,727.17,99.379,743.53,-40.391,554.13,-90.088,60.06501007
75.433,536.35,-37.922,60.06518555,727.53,98.888,742.91,-40.676,554.22,-92.69,60.06518555
75.467,536.44,-40.556,60.06514359,727.48,98.592,742.61,-40.853,554.26,-95.283,60.06514359
75.5,536.5,-43.181,60.06509781,727.18,98.366,742.55,-40.821,554.31,-97.877,60.06509781
75.533,536.53,-45.799,60.06502151,726.91,98.201,742.48,-40.749,554.34,-100.47,60.06502151
75.567,536.59,-48.413,60.06493378,726.29,97.951,742.88,-40.567,554.39,-103.06,60.06493378
75.6,536.71,-51.016,60.06484222,725.62,97.518,743.44,-40.396,554.45,-105.64,60.06484222
75.633,536.79,-53.607,60.06477737,725.3,97.105,743.76,-40.115,554.48,-108.21,60.06477737
75.667,536.83,-56.196,60.06476974,725,96.841,743.9,-39.873,554.48,-110.79,60.06476974
75.7,536.83,-58.783,60.0647583,724.83,96.502,744.15,-39.683,554.54,-113.36,60.0647583
75.733,536.87,-61.363,60.06475449,725.47,96.353,743.99,-39.705,554.59,-115.92,60.06475449
75.767,536.84,-63.943,60.06474686,726.21,96.151,743.56,-39.99,554.61,-118.48,60.06474686
75.8,536.88,-66.512,60.06476593,726.76,95.9,743.51,-40.082,554.63,-121.03,60.06476593
75.833,536.94,-69.07,60.06479263,727.52,95.617,743.75,-39.608,554.67,-123.58,60.06479263
75.867,536.98,-71.62,60.06481552,727.87,95.35,744.02,-38.973,554.67,-126.12,60.06481552
75.9,537.03,-74.17,60.06482697,727.86,95.098,744.2,-38.526,554.58,-128.67,60.06482697
75.933,537.01,-76.717,60.06483841,728.1,94.851,743.95,-38.381,554.58,-131.22,60.06483841
75.967,537.04,-79.265,60.06484985,728.16,94.491,743.54,-38.404,554.64,-133.76,60.06484985
76,537.09,-81.803,60.0648613,727.85,94.307,743.16,-38.519,554.65,-136.28,60.0648613
76.033,537.12,-84.332,60.06487274,727.35,94.164,742.75,-38.565,554.63,-138.81,60.06487274
76.067,537.15,-86.855,60.06488419,726.87,94.155,742.66,-38.268,554.59,-141.33,60.06488419
76.1,537.21,-89.378,60.06478882,726.45,93.953,743.18,-37.878,554.58,-143.86,60.06478882
76.133,537.27,-91.893,60.06468964,726.5,93.633,743.75,-37.484,554.57,-146.38,60.06468964
76.167,537.3,-94.409,60.06440353,726.72,93.401,744.3,-37.144,554.57,-148.91,60.06440353
76.2,537.28,-96.925,60.06428146,726.67,93.035,744.62,-36.953,554.58,-151.42,60.06428146
76.233,537.26,-99.432,60.06415939,726.98,92.787,744.61,-36.699,554.49,-153.93,60.06415939
76.267,537.27,-101.94,60.06403351,727.58,92.583,744.72,-36.447,554.44,-156.46,60.06403351
76.3,537.29,-104.45,60.06389618,728.01,92.655,745.1,-36.276,554.46,-158.97,60.06389618
76.333,537.27,-106.95,60.06373215,728.63,92.709,744.99,-36.186,554.48,-161.49,60.06373215
76.367,537.22,-109.45,60.0635643,729.07,92.698,744.68,-36.178,554.49,-164.01,60.0635643
76.4,537.21,-111.96,60.06336212,728.81,92.684,744.75,-36.133,554.52,-166.5,60.06336212
76.433,537.25,-114.45,60.06309509,728.46,92.544,744.78,-35.673,554.47,-169.01,60.06309509
76.467,537.27,-116.93,60.06282425,728,92.403,745.23,-35.134,554.46,-171.53,60.06282425
76.5,537.27,-119.42,60.06265259,727.33,92.333,745.96,-34.595,554.52,-174.04,60.06265259
76.533,537.26,-121.91,60.06253052,727.11,92.395,745.9,-34.322,554.52,-176.55,60.06253052
76.567,537.24,-124.4,60.06233597,727.18,92.439,745.6,-34.112,554.53,-179.05,60.06233597
76.6,537.24,-126.88,60.06210327,727.25,92.763,745.26,-33.985,554.47,178.44,60.06210327
76.633,537.22,-129.36,60.06206512,727.61,92.937,744.63,-34.036,554.48,175.93,60.06206512
76.667,537.16,-131.84,60.06212616,728.21,92.908,744.34,-33.694,554.47,173.42,60.06212616
76.7,537.16,-134.33,60.06218719,728.61,92.758,744.88,-33.136,554.47,170.92,60.06218719
76.733,537.16,-136.81,60.06206131,729.04,92.733,745.46,-32.267,554.43,168.41,60.06206131
76.767,537.11,-139.3,60.06204224,729.65,92.777,745.83,-31.745,554.45,165.9,60.06204224
76.8,537.07,-141.78,60.06222534,729.68,92.839,746.23,-31.376,554.37,163.39,60.06222534
76.833,537.07,-144.26,60.0620842,729.55,92.864,746.24,-31.112,554.35,160.88,60.0620842
76.867,537.05,-146.75,60.06212616,729.53,92.906,746.08,-31.002,554.41,158.37,60.06212616
76.9,537.07,-149.23,60.06216431,729.21,92.968,746.07,-30.974,554.4,155.86,60.06216431
76.933,537.03,-151.71,60.06220627,728.77,93.172,745.72,-30.811,554.3,153.36,60.06220627
76.967,537.03,-154.19,60.06220627,728.4,93.349,745.48,-30.333,554.3,150.84,60.06220627
77,537.1,-156.67,60.06212234,727.88,93.334,745.71,-29.813,554.31,148.34,60.06212234
77.033,537.1,-159.15,60.06203842,727.35,93.407,745.34,-29.496,554.28,145.84,60.06203842
77.067,537.08,-161.62,60.0620079,727.3,93.65,744.58,-29.536,554.29,143.34,60.0620079
77.1,537.04,-164.1,60.06197357,727.33,93.789,744.19,-29.434,554.31,140.83,60.06197357
77.133,537.01,-166.57,60.06169128,727.48,93.859,744.36,-28.856,554.34,138.33,60.06169128
77.167,537.02,-169.05,60.06141281,727.87,93.665,745.06,-28.047,554.37,135.84,60.06141281
77.2,537.08,-171.52,60.06113434,728.11,93.434,745.7,-27.361,554.4,133.35,60.06113434
77.233,537.06,-173.98,60.06085205,728.4,93.443,745.77,-26.984,554.48,130.86,60.06085205
77.267,537.07,-176.45,60.06067276,728.91,93.681,745.56,-26.771,554.53,128.38,60.06067276
77.3,537.02,-178.93,60.06054687,729.23,93.822,745.4,-26.749,554.49,125.89,60.06054687
77.333,536.99,-181.4,60.0603714,729.43,93.762,745.44,-26.483,554.55,123.4,60.0603714
77.367,537.03,-183.88,60.06010437,729.57,93.756,745.55,-26.17,554.53,120.92,60.06010437
77.4,537.03,-186.34,60.05984116,729.39,93.803,745.68,-25.889,554.6,118.44,60.05984116
77.433,537.06,-188.82,60.05957413,729.41,93.84,745.58,-25.794,554.65,115.97,60.05957413
77.467,537.07,-191.29,60.05931091,729.34,93.859,745.26,-25.798,554.7,113.5,60.05931091
77.5,537.06,-193.77,60.05927277,729.12,93.891,745.02,-25.762,554.74,111.02,60.05927277
77.533,537.07,-196.24,60.05923843,729.25,93.813,744.97,-25.764,554.76,108.55,60.05923843
77.567,537.07,-198.72,60.05920029,729.43,93.755,745.07,-25.52,554.82,106.08,60.05920029
77.6,537.13,-201.2,60.05905533,729.51,93.493,745.68,-25.044,554.85,103.62,60.05905533
77.633,537.16,-203.67,60.05885696,729.59,93.372,746.12,-24.634,554.87,101.15,60.05885696
77.667,537.2,-206.15,60.05888367,729.97,93.21,745.87,-25.005,554.81,98.678,60.05888367
77.7,537.21,-208.64,60.058815,730.22,93.066,745.73,-25.598,554.79,96.209,60.058815
77.733,537.25,-211.12,60.05870438,730.32,92.78,745.59,-26.041,554.84,93.752,60.05870438
77.767,537.28,-213.61,60.05858994,730.18,92.333,745.59,-26.046,554.88,91.302,60.05858994
77.8,537.38,-216.09,60.05874252,729.72,91.942,745.78,-26.047,554.9,88.859,60.05874252
77.833,537.46,-218.57,60.05884171,729.23,91.572,745.57,-26.239,554.84,86.409,60.05884171
77.867,537.56,-221.05,60.05891037,728.74,91.079,745.2,-26.521,554.9,83.959,60.05891037
77.9,537.67,-223.53,60.05896378,728.12,90.671,744.83,-26.89,554.91,81.516,60.05896378
77.933,537.72,-226.01,60.05919647,727.59,90.305,744.59,-26.849,554.93,79.073,60.05919647
77.967,537.8,-228.49,60.05927658,727.25,89.924,744.26,-26.529,554.99,76.636,60.05927658
78,537.88,-230.95,60.05923462,726.59,89.437,743.94,-26.365,555.05,74.211,60.05923462
78.033,537.99,-233.42,60.05920792,726.16,89.048,743.51,-26.527,555.06,71.79,60.05920792
78.067,538.05,-235.87,60.0592041,725.94,88.664,742.79,-26.71,555.01,69.359,60.0592041
78.1,538.08,-238.33,60.05928421,725.74,88.302,742.49,-26.864,555.1,66.926,60.05928421
78.133,538.15,-240.78,60.05952072,725.83,88.15,742.47,-26.978,555.12,64.516,60.05952072
78.167,538.24,-243.22,60.05965042,726.11,87.981,742.54,-26.927,555.13,62.106,60.05965042
78.2,538.26,-245.67,60.0598526,725.92,87.476,742.95,-26.846,555.18,59.682,60.0598526
78.233,538.3,-248.1,60.05990219,725.71,86.935,743.52,-26.707,555.19,57.265,60.05990219
78.267,538.35,-250.52,60.0598526,725.95,86.601,743.69,-26.593,555.18,54.85,60.0598526
78.3,538.37,-252.95,60.05959702,726.27,86.557,743.6,-26.685,555.17,52.435,60.05959702
78.333,538.37,-255.37,60.05965805,726.62,86.557,743.52,-26.72,555.24,50.029,60.05965805
78.367,538.36,-257.78,60.05971909,727.21,86.365,743.44,-26.459,555.26,47.629,60.05971909
78.4,538.41,-260.18,60.0597229,727.31,86.069,743.74,-26.008,555.28,45.224,60.0597229
78.433,538.44,-262.58,60.05952454,727.27,85.864,743.81,-25.711,555.24,42.815,60.05952454
78.467,538.45,-264.97,60.05946732,727.58,85.905,743.26,-25.599,555.25,40.41,60.05946732
78.5,538.42,-267.37,60.05938721,727.55,85.876,742.97,-25.502,555.27,38.007,60.05938721
78.533,538.41,-269.76,60.05947876,727.51,85.796,743.45,-24.811,555.33,35.617,60.05947876
78.567,538.46,-272.14,60.05902863,727.78,85.762,744.11,-23.888,555.33,33.231,60.05902863
78.6,538.44,-274.52,60.05889511,727.74,85.645,744.29,-23.475,555.36,30.838,60.05889511
78.633,538.43,-276.9,60.05871582,727.57,85.595,744.24,-23.455,555.34,28.441,60.05871582
78.667,538.41,-279.28,60.05860138,727.79,85.578,743.81,-23.292,555.36,26.051,60.05860138
78.7,538.35,-281.65,60.05852127,727.99,85.681,743.78,-23.085,555.4,23.66,60.05852127
78.733,538.33,-284.03,60.05844498,728.28,85.676,744.41,-22.668,555.36,21.269,60.05844498
78.767,538.33,-286.41,60.05836487,728.72,85.641,744.78,-22.279,555.4,18.882,60.05836487
78.8,538.36,-288.77,60.05830765,729.1,85.611,745.14,-21.988,555.39,16.505,60.05830765
78.833,538.3,-291.14,60.05828857,729.22,85.671,745.35,-21.844,555.32,14.118,60.05828857
78.867,538.27,-293.51,60.05797958,729.56,85.686,745.53,-21.563,555.27,11.72,60.05797958
78.9,538.26,-295.88,60.05751801,729.81,85.594,746.04,-21.209,555.34,9.335,60.05751801
78.933,538.29,-298.25,60.05726624,730.11,85.569,746.66,-20.837,555.4,6.9673,60.05726624
78.967,538.3,59.384,60.05716324,730.58,85.52,747.07,-20.527,555.34,4.5885,60.05716324
79,538.3,57.015,60.05715179,730.71,85.349,747.21,-20.187,555.29,2.2073,60.05715179
79.033,538.29,54.641,60.05713654,730.52,85.34,747.22,-20.131,555.31,-0.17049,60.05713654
79.067,538.32,52.262,60.05712509,730.67,85.449,746.74,-20.297,555.29,-2.5486,60.05712509
79.1,538.3,49.88,60.0571022,730.42,85.451,745.96,-20.462,555.33,-4.9259,60.0571022
79.133,538.25,47.499,60.0570488,730.03,85.471,745.73,-20.389,555.32,-7.2972,60.0570488
79.167,538.28,45.118,60.05699921,729.77,85.441,745.73,-20.257,555.32,-9.6761,60.05699921
79.2,538.31,42.738,60.05694962,729.48,85.429,745.5,-20.165,555.32,-12.052,60.05694962
79.233,538.33,40.363,60.05694962,728.88,85.458,745.3,-20.145,555.39,-14.423,60.05694962
79.267,538.35,37.984,60.0570488,728.5,85.395,745.08,-20.157,555.42,-16.788,60.0570488
79.3,538.35,35.602,60.05723572,728.12,85.08,744.79,-20.216,555.45,-19.163,60.05723572
79.333,538.37,33.22,60.05718994,727.97,84.852,744.84,-20.233,555.47,-21.536,60.05718994
79.367,538.35,30.841,60.05737686,728.26,84.926,744.93,-20.086,555.43,-23.909,60.05737686
79.4,538.41,28.463,60.05758286,728.7,84.858,744.98,-19.834,555.51,-26.282,60.05758286
79.433,538.42,26.092,60.05737686,728.49,84.691,744.82,-19.686,555.64,-28.64,60.05737686
79.467,538.42,23.727,60.05747604,728.33,84.641,744.66,-19.325,555.65,-31.002,60.05747604
79.5,538.44,21.358,60.05718231,728.22,84.584,744.39,-18.883,555.58,-33.377,60.05718231
79.533,538.44,18.986,60.0574646,728.18,84.627,744.32,-18.677,555.57,-35.761,60.0574646
79.567,538.44,16.622,60.05753708,728.11,84.702,744.19,-18.557,555.62,-38.133,60.05753708
79.6,538.47,14.263,60.05750656,727.92,84.629,743.82,-18.351,555.69,-40.5,60.05750656
79.633,538.45,11.907,60.05747223,727.5,84.533,743.84,-18.004,555.73,-42.862,60.05747223
79.667,538.51,9.5565,60.0577774,727.34,84.518,744.23,-17.571,555.78,-45.22,60.0577774
79.7,538.54,7.2113,60.0580864,727.16,84.373,744.47,-16.987,555.8,-47.575,60.0580864
79.733,538.54,4.8668,60.05828094,727.04,84.479,744.83,-16.583,555.77,-49.941,60.05828094
79.767,538.54,2.5229,60.05834579,727.3,84.825,744.99,-16.433,555.78,-52.306,60.05834579
79.8,538.5,0.17821,60.05864716,727.58,84.929,744.86,-16.111,555.82,-54.664,60.05864716
79.833,538.48,-2.1587,60.05873871,727.59,84.946,745.04,-15.636,555.93,-57.013,60.05873871
79.867,538.5,-4.498,60.05883026,727.69,84.83,745.23,-15.19,555.97,-59.352,60.05883026
79.9,538.46,-6.8327,60.05892181,727.87,84.764,745.16,-14.945,555.95,-61.698,60.05892181
79.933,538.43,-9.1709,60.05889511,728.2,84.837,745,-14.905,555.92,-64.053,60.05889511
79.967,538.38,-11.504,60.05888748,728.68,85.216,744.96,-14.783,556,-66.404,60.05888748
80,538.31,-13.842,60.05886459,728.98,85.5,745.02,-14.708,556.03,-68.742,60.05886459
80.033,538.33,-16.176,60.05881882,729.01,85.6,745.44,-14.405,556.03,-71.079,60.05881882
80.067,538.39,-18.502,60.05877304,728.88,85.516,746.33,-13.699,556.02,-73.413,60.05877304
80.1,538.38,-20.833,60.05871582,728.75,85.131,747.37,-12.939,556,-75.764,60.05871582
80.133,538.4,-23.174,60.0586586,728.92,84.94,747.96,-12.771,556.06,-78.103,60.0586586
80.167,538.38,-25.518,60.05867386,729.41,84.966,747.55,-13.179,556.1,-80.436,60.05867386
80.2,538.36,-27.87,60.05883026,730,84.903,747.04,-13.695,556.14,-82.768,60.05883026
80.233,538.41,-30.213,60.05898666,730.25,84.597,747.11,-13.722,556.22,-85.087,60.05898666
80.267,538.48,-32.557,60.05890656,730.33,84.353,747.47,-13.613,556.25,-87.412,60.05890656
80.3,538.52,-34.904,60.05849075,730.61,84.312,747.56,-13.524,556.26,-89.742,60.05849075
80.333,538.54,-37.264,60.05796814,730.79,84.257,747.29,-13.896,556.29,-92.077,60.05796814
80.367,538.54,-39.632,60.05794144,730.76,84.012,746.97,-14.452,556.29,-94.41,60.05794144
80.4,538.55,-41.991,60.05791473,730.2,83.593,746.7,-14.606,556.27,-96.736,60.05791473
80.433,538.61,-44.349,60.05788422,729.47,83.285,746.62,-14.594,556.34,-99.057,60.05788422
80.467,538.68,-46.711,60.05774307,728.83,83.004,746.26,-14.998,556.37,-101.37,60.05774307
80.5,538.78,-49.069,60.05754471,728.15,82.679,745.45,-15.585,556.39,-103.69,60.05754471
80.533,538.84,-51.424,60.05739594,727.47,82.29,744.7,-16.049,556.44,-106.01,60.05739594
80.567,538.88,-53.77,60.05724716,726.82,82.04,744.48,-15.841,556.45,-108.32,60.05724716
80.6,538.99,-56.111,60.05709839,726.42,81.781,744.44,-15.599,556.44,-110.63,60.05709839
80.633,539.08,-58.454,60.05689621,726.25,81.39,744.08,-15.736,556.51,-112.94,60.05689621
80.667,539.16,-60.787,60.05685425,726.15,81.034,743.72,-15.899,556.56,-115.24,60.05685425
80.7,539.23,-63.113,60.05681229,726.12,80.697,743.27,-16.044,556.58,-117.54,60.05681229
80.733,539.29,-65.436,60.05686951,726.07,80.412,743.17,-15.791,556.54,-119.84,60.05686951
80.767,539.33,-67.753,60.05649185,726.06,80.212,743.29,-15.477,556.56,-122.15,60.05649185
80.8,539.33,-70.064,60.05677795,726.03,79.834,743.32,-15.278,556.67,-124.43,60.05677795
80.833,539.39,-72.365,60.05669785,725.83,79.397,743.36,-14.954,556.72,-126.71,60.05669785
80.867,539.42,-74.657,60.05669022,725.74,79.218,743.43,-14.6,556.69,-129,60.05669022
80.9,539.42,-76.945,60.05671692,725.88,79.151,743.28,-14.333,556.68,-131.28,60.05671692
80.933,539.43,-79.228,60.05667496,726.13,79.164,742.98,-14.148,556.55,-133.56,60.05667496
80.967,539.46,-81.508,60.05659866,726.26,79.209,742.7,-14.287,556.51,-135.86,60.05659866
81,539.43,-83.781,60.0566597,726.3,79.055,742.35,-14.318,556.61,-138.13,60.0566597
81.033,539.43,-86.039,60.05679321,726.41,79.138,742.18,-14.184,556.6,-140.39,60.05679321
81.067,539.45,-88.293,60.05700302,726.47,79.279,742.6,-13.841,556.56,-142.66,60.05700302
81.1,539.47,-90.538,60.05721283,726.28,79.198,743.16,-13.323,556.55,-144.92,60.05721283
81.133,539.46,-92.784,60.05742264,726.14,79.052,743.67,-12.96,556.52,-147.18,60.05742264
81.167,539.43,-95.021,60.05763245,726.11,79.002,744.18,-12.316,556.5,-149.44,60.05763245
81.2,539.44,-97.259,60.05756378,726.36,79.018,744.61,-11.805,556.52,-151.7,60.05756378
81.233,539.45,-99.487,60.05749893,726.7,79.104,744.91,-11.31,556.52,-153.96,60.05749893
81.267,539.44,-101.71,60.05743027,727.1,79.183,744.8,-11.212,556.6,-156.2,60.05743027
81.3,539.36,-103.94,60.05743027,727.45,79.41,744.44,-11.199,556.57,-158.44,60.05743027
81.333,539.32,-106.17,60.05755997,728.02,79.478,744.48,-10.716,556.5,-160.69,60.05755997
81.367,539.29,-108.38,60.05769348,728.6,79.672,744.9,-10.138,556.47,-162.94,60.05769348
81.4,539.25,-110.61,60.05778885,729.06,79.739,745.41,-9.785,556.49,-165.18,60.05778885
81.433,539.27,-112.83,60.0578537,729.41,79.645,745.83,-9.5781,556.5,-167.41,60.0578537
81.467,539.31,-115.04,60.05789566,729.8,79.526,746.23,-9.3009,556.54,-169.64,60.05789566
81.5,539.31,-117.26,60.05794144,730.07,79.371,746.79,-8.931,556.55,-171.88,60.05794144
81.533,539.32,-119.48,60.05800247,730.4,79.171,747.2,-8.6867,556.55,-174.1,60.05800247
81.567,539.3,-121.71,60.05812836,730.62,79.165,747.07,-8.6998,556.49,-176.34,60.05812836
81.6,539.26,-123.94,60.05825424,730.69,79.179,746.78,-8.7952,556.43,-178.57,60.05825424
81.633,539.29,-126.17,60.05838013,730.7,79.068,746.56,-8.8138,556.45,179.21,60.05838013
81.667,539.34,-128.39,60.05858994,730.57,78.908,746.63,-8.4786,556.45,176.99,60.05858994
81.7,539.35,-130.62,60.05879974,730.14,78.859,746.42,-8.4192,556.44,174.78,60.05879974
81.733,539.33,-132.85,60.05907822,729.72,78.907,745.72,-8.7188,556.4,172.56,60.05907822
81.767,539.36,-135.08,60.0591774,729.47,78.852,745.39,-8.866,556.39,170.34,60.0591774
81.8,539.44,-137.31,60.05918884,728.95,78.394,745.56,-8.7556,556.4,168.13,60.05918884
81.833,539.48,-139.54,60.05920029,728.21,77.903,745.79,-8.4975,556.45,165.92,60.05920029
81.867,539.55,-141.76,60.05913925,727.97,77.763,745.58,-8.6688,556.47,163.72,60.05913925
81.9,539.58,-143.99,60.05908203,728.06,77.778,744.91,-9.1787,556.51,161.53,60.05908203
81.933,539.61,-146.21,60.059021,728.12,77.595,744.3,-9.553,556.48,159.33,60.059021
81.967,539.67,-148.43,60.0590477,728.05,77.545,744.18,-9.4543,556.43,157.13,60.0590477
82,539.75,-150.64,60.05907059,727.62,77.209,744.51,-9.2728,556.43,154.92,60.05907059
82.033,539.79,-152.85,60.05909729,727.08,76.693,744.6,-9.1382,556.45,152.74,60.05909729
82.067,539.84,-155.05,60.05905914,726.64,76.42,744.35,-9.086,556.4,150.55,60.05905914
82.1,539.89,-157.25,60.05889511,726.32,76.235,744.38,-8.8409,556.44,148.36,60.05889511
82.133,539.93,-159.45,60.05873489,726.15,75.916,744.33,-8.6731,556.42,146.18,60.05873489
82.167,539.97,-161.64,60.05857086,726.19,75.864,743.95,-8.7023,556.33,143.99,60.05857086
82.2,539.98,-163.83,60.05851364,726.15,75.704,743.63,-8.9226,556.32,141.8,60.05851364
82.233,540.02,-166.01,60.05850983,726.14,75.477,743.36,-8.9666,556.35,139.62,60.05850983
82.267,540.02,-168.2,60.0585022,726.17,75.281,743.18,-8.8437,556.28,137.44,60.0585022
82.3,540.06,-170.37,60.05834579,726.18,75.214,743.53,-8.5167,556.21,135.26,60.05834579
82.333,540.05,-172.54,60.05810928,726.37,75.052,743.95,-8.226,556.22,133.08,60.05810928
82.367,540.05,-174.71,60.05791092,726.78,74.965,744.34,-8.0096,556.26,130.9,60.05791092
82.4,540.07,-176.87,60.05778122,727.13,75.074,744.89,-7.811,556.27,128.73,60.05778122
82.433,540.09,-179.03,60.05765152,727.38,75.037,745.27,-7.5666,556.2,126.55,60.05765152
82.467,540.1,-181.18,60.05752182,727.56,74.931,745.43,-7.1552,556.17,124.37,60.05752182
82.5,540.1,-183.34,60.05739212,727.8,74.88,745.54,-7.0641,556.18,122.2,60.05739212
82.533,540.05,-185.49,60.05725479,728.26,74.954,745.44,-6.8933,556.14,120.02,60.05725479
82.567,540.03,-187.65,60.05711746,728.77,74.95,745.76,-6.6476,556.11,117.85,60.05711746
82.6,540,-189.8,60.05697632,728.92,74.733,746.2,-6.0219,556.06,115.68,60.05697632
82.633,540.03,-191.95,60.05688477,729.06,74.429,746.32,-5.4986,556,113.5,60.05688477
82.667,539.98,-194.1,60.0568924,729.46,74.704,745.97,-5.2464,556.06,111.32,60.0568924
82.7,539.97,-196.26,60.05690002,730.02,74.991,745.69,-5.3234,556.04,109.15,60.05690002
82.733,539.9,-198.41,60.05702209,730.26,75.115,745.31,-5.1359,555.97,106.97,60.05702209
82.767,539.88,-200.57,60.05704117,730.3,75.153,745.23,-4.9473,555.95,104.8,60.05704117
82.8,539.87,-202.72,60.05700302,729.98,75.218,745.55,-4.7452,556.01,102.63,60.05700302
82.833,539.92,-204.88,60.05696487,729.73,75.182,745.85,-4.4122,556.05,100.46,60.05696487
82.867,539.88,-207.03,60.05708313,729.33,75.229,746.04,-4.0575,556.11,98.288,60.05708313
82.9,539.86,-209.18,60.05728149,729.01,75.344,746.42,-3.793,556.07,96.117,60.05728149
82.933,539.86,-211.34,60.05747986,728.76,75.424,746.65,-3.562,556.01,93.949,60.05747986
82.967,539.84,-213.5,60.05767822,728.86,75.454,746.84,-3.5027,556.05,91.781,60.05767822
83,539.83,-215.66,60.05790329,728.96,75.568,746.97,-3.557,556.08,89.616,60.05790329
83.033,539.83,-217.82,60.05814743,728.95,75.682,746.66,-3.6828,556.04,87.455,60.05814743
83.067,539.8,-219.97,60.05827332,728.98,75.733,746.39,-3.5355,556.1,85.291,60.05827332
83.1,539.82,-222.12,60.05833817,728.98,75.698,746.35,-3.2844,556.18,83.136,60.05833817
83.133,539.84,-224.28,60.05842209,729,75.713,746.25,-2.8943,556.23,80.985,60.05842209
83.167,539.81,-226.44,60.05853271,729.16,75.843,745.73,-2.7402,556.18,78.821,60.05853271
83.2,539.81,-228.59,60.05848312,729.23,75.937,745.38,-2.7667,556.16,76.655,60.05848312
83.233,539.82,-230.74,60.05835342,728.91,75.821,745.12,-2.5559,556.25,74.493,60.05835342
83.267,539.83,-232.89,60.05822372,728.55,75.641,744.98,-2.0386,556.27,72.337,60.05822372
83.3,539.85,-235.04,60.05832291,728.34,75.59,745.05,-1.5211,556.28,70.186,60.05832291
83.333,539.84,-237.2,60.05815506,728.3,75.583,745.24,-1.3098,556.26,68.035,60.05815506
83.367,539.84,-239.35,60.0579834,728.57,75.544,745.37,-1.1286,556.33,65.882,60.0579834
83.4,539.89,-241.5,60.05781555,728.77,75.441,745.6,-0.90551,556.34,63.733,60.05781555
83.433,539.84,-243.65,60.05776978,728.67,75.453,745.44,-0.98657,556.34,61.582,60.05776978
83.467,539.85,-245.81,60.057724,728.96,75.511,745.18,-1.2762,556.35,59.437,60.057724
83.5,539.88,-247.96,60.05767822,729.06,75.445,745.33,-1.5089,556.46,57.297,60.05767822
83.533,539.91,-250.12,60.05747604,728.81,75.205,745.67,-1.5153,556.5,55.165,60.05747604
83.567,539.99,-252.28,60.05727386,728.76,74.961,746.23,-1.2199,556.53,53.031,60.05727386
83.6,540.03,-254.44,60.05707169,728.48,74.806,746.61,-1.2216,556.57,50.887,60.05707169
83.633,540.05,-256.6,60.05686569,728.02,74.671,746.55,-1.409,556.56,48.742,60.05686569
83.667,540.05,-258.76,60.05660629,727.92,74.591,746.23,-1.4603,556.56,46.605,60.05660629
83.7,540.05,-260.92,60.05622101,727.87,74.493,745.98,-1.5087,556.63,44.46,60.05622101
83.733,540.06,-263.08,60.05623627,727.82,74.231,745.69,-1.5691,556.68,42.322,60.05623627
83.767,540.1,-265.24,60.05625153,728.06,74.164,745.18,-1.6073,556.7,40.194,60.05625153
83.8,540.13,-267.4,60.05626297,728.18,74.141,744.84,-1.7703,556.68,38.06,60.05626297
83.833,540.17,-269.55,60.05626297,728.28,74.088,744.63,-1.7696,556.71,35.922,60.05626297
83.867,540.18,-271.69,60.05625916,728.36,74.073,744.16,-1.6698,556.72,33.79,60.05625916
83.9,540.19,-273.84,60.05625916,728.3,73.883,744.16,-1.5227,556.78,31.66,60.05625916
83.933,540.24,-275.99,60.0562706,728.07,73.488,744.6,-1.3538,556.8,29.536,60.0562706
83.967,540.29,-278.14,60.05630112,728.02,73.256,744.81,-1.1039,556.85,27.417,60.05630112
