Preliminary Synchronized Reserve Summary 
Month:,"August, 2017" ,Report Creation Timestamp (EPT):, 01/05/2018 12:23:19 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
08/03/2017 01,08/03/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,74636.101053,11.984612018,2961.089449,.00,.00,20.499971571,2090.870069616,.00,.000,.000,.000,.000,.000,.00,20.499968178
08/03/2017 02,08/03/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70354.638051,11.731070048,3636.245021,.00,.00,19.799940267,2506.731850192,.00,.000,.000,.000,.000,.000,.00,19.799936199
08/03/2017 03,08/03/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67469.025964,.117855854,4439.910814,.00,.00,.200206979,3079.596283718,.00,.000,.000,.000,.000,.000,.00,.200192043
08/03/2017 04,08/03/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65852.407931,.116822035,4161.076507,.00,.00,.200005864,2904.605356030,.00,.000,.000,.000,.000,.000,.00,.199991757
08/03/2017 05,08/03/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65750.303982,.115981641,3756.174510,.00,.00,.200046022,2616.323149091,.00,.000,.000,.000,.000,.000,.00,.200037514
08/03/2017 06,08/03/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68299.784059,.114751057,3334.153088,.00,.00,.200043233,2313.512059585,.00,.000,.000,.000,.000,.000,.00,.200039445
08/03/2017 07,08/03/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72439.078972,1.063525633,3091.484341,.00,.00,1.867087542,2136.325192074,.00,.000,.000,.000,.000,.000,.00,1.867034796
08/03/2017 08,08/03/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77447.209971,10.433368958,2427.520235,.00,.00,18.449925845,1660.816172337,.00,.000,.000,.000,.000,.000,.00,18.449923072
08/03/2017 09,08/03/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82538.016034,9.164052223,2100.144777,.00,.00,15.817009423,1386.400121510,.00,.000,.000,.000,.000,.000,.00,15.817009423
08/03/2017 10,08/03/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88116.770037,9.282790132,1713.537846,.00,.00,15.658016285,1099.580752289,.00,.000,.000,.000,.000,.000,.00,15.658012603
