Preliminary Synchronized Reserve Summary 
Month:,"December, 2017" ,Report Creation Timestamp (EPT):, 01/08/2018 04:33:35 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
12/04/2017 02,12/04/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65557.609055,66.559086849,1447.492485,.00,.00,118.900030837,1064.460400237,.00,.000,.000,.000,.000,.000,.00,118.900030837
12/04/2017 03,12/04/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65248.207989,156.990553940,1501.708265,16.86,.00,281.700048685,1129.999772039,.00,.000,90.000,.000,.000,.000,.00,281.700048685
12/04/2017 04,12/04/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.17,65826.442065,65.865047144,1205.020724,.00,.00,118.900017482,884.446824826,.00,.000,.000,.000,.000,.000,.00,118.900017482
12/04/2017 05,12/04/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),6.15,67821.211981,154.060692612,986.453986,81.28,.00,278.166991689,736.377775755,.00,.000,38.391,.000,.000,.000,.00,278.166991689
12/04/2017 06,12/04/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.63,72683.984992,261.671542621,1016.215948,87.92,.00,478.673990165,776.981862115,.00,.000,123.333,.000,.000,.000,.00,478.673990165
12/04/2017 07,12/04/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),10.95,80393.548044,350.421165708,744.565315,2255.44,.00,642.483017715,598.517055664,.00,.000,301.951,129.390,.000,.000,.00,642.483016113
12/04/2017 08,12/04/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,50475.607793,513.691987521,447.318322,713.32,2610.10,513.691987521,619.199997757,.00,.000,254.192,259.500,.000,.000,.00,513.691987521
12/04/2017 09,12/04/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84530.565997,567.637250851,664.412071,5728.42,.00,1013.825009999,582.506156809,.00,.000,694.100,.000,.000,.000,.00,1013.825009999
12/04/2017 10,12/04/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82443.105986,377.892320440,988.914796,1659.86,.00,681.349962169,770.960015961,.00,.000,252.600,.000,.000,.000,.00,681.349962169
12/04/2017 11,12/04/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.66,80564.578992,348.123764538,955.135577,1297.03,.00,625.950009428,759.565638808,.00,.000,212.234,.000,.000,.000,.00,625.950009428
12/04/2017 12,12/04/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78760.378914,377.746517396,932.410451,1946.17,.00,677.615961125,753.074856963,.00,.000,222.600,.000,.000,.000,.00,677.615959282
12/04/2017 13,12/04/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77166.805983,294.433911964,1060.054339,886.53,.00,523.174948149,811.026116237,.00,.000,197.600,.000,.000,.000,.00,523.174948149
12/04/2017 14,12/04/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76363.870976,316.242604081,1036.075450,906.98,.00,551.632989329,801.808502079,.00,.000,215.600,.000,.000,.000,.00,551.632989329
12/04/2017 15,12/04/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75905.274974,189.558157184,1228.844242,385.63,.00,333.349990537,915.313025303,.00,.000,88.800,.000,.000,.000,.00,333.349990537
12/04/2017 16,12/04/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75862.724014,71.508863658,1356.026346,.00,.00,126.999977580,967.847567975,.00,.000,47.300,.000,.000,.000,.00,126.999977580
12/04/2017 17,12/04/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),4.44,78497.992013,172.048992321,1159.274655,355.13,805.28,311.683982791,835.067404449,.00,.000,31.757,150.776,.000,.000,.00,311.683982791
12/04/2017 18,12/04/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83989.170000,412.399162690,736.779640,1312.42,4876.38,739.432982895,574.885461221,.00,.000,108.400,485.500,.000,.000,.00,739.432982895
12/04/2017 19,12/05/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85030.945949,677.857919392,728.176914,7041.70,288.88,1196.100067664,603.596248154,.00,.000,713.900,26.000,.000,.000,.00,1196.100041851
12/04/2017 20,12/05/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84092.206030,668.530252766,776.819388,5526.69,1707.59,1197.782991692,622.054359274,.00,.000,581.900,176.000,.000,.000,.00,1197.782991692
12/04/2017 21,12/05/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82507.204957,685.608083556,808.526373,5877.55,1223.69,1211.324997542,626.798325369,.00,.000,613.900,126.000,.000,.000,.00,1211.324997542
12/04/2017 22,12/05/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79166.530069,515.689868607,1386.272694,3417.10,.00,914.950013083,1012.966998532,.00,.000,356.100,.000,.000,.000,.00,914.950013083
12/04/2017 23,12/05/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73987.938058,213.872665116,1349.523572,978.31,.00,385.424973717,988.428226586,.00,.000,128.500,.000,.000,.000,.00,385.424973717
12/04/2017 24,12/05/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68703.516088,70.481400751,1535.702607,.00,.00,127.400062981,1106.692610373,.00,.000,.000,.000,.000,.000,.00,127.400036098
12/05/2017 01,12/05/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64985.762978,89.393119491,1663.649786,40.33,.00,160.732975436,1211.004398081,.00,.000,.000,.000,.000,.000,.00,160.732975436
12/05/2017 02,12/05/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62677.448030,70.731741995,1466.954133,.00,.00,127.400003062,1068.790055728,.00,.000,.000,.000,.000,.000,.00,127.400003062
12/05/2017 03,12/05/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61645.757064,87.310016195,1546.808381,.00,.00,157.399980062,1130.308699861,.00,.000,.000,.000,.000,.000,.00,157.399980062
12/05/2017 04,12/05/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61306.202990,91.132354768,1423.609289,.00,.00,162.600041000,1026.280279052,.00,.000,34.800,.000,.000,.000,.00,162.600039185
12/05/2017 05,12/05/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62757.050920,87.791499614,1594.257826,.00,.00,157.399968928,1142.856389959,.00,.000,.000,.000,.000,.000,.00,157.399966923
12/05/2017 06,12/05/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66654.375967,70.652893916,2075.351594,.00,.00,127.832968978,1456.688721522,.00,.000,.000,.000,.000,.000,.00,127.832968978
12/05/2017 07,12/05/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73745.289023,89.331504430,1587.251706,423.36,.00,160.599974070,1132.026555872,.00,.000,.000,.000,.000,.000,.00,160.599974070
