Preliminary Synchronized Reserve Summary 
Month:,"June, 2017" ,Report Creation Timestamp (EPT):, 11/03/2017 11:24:12 AM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
06/04/2017 19,06/04/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.33,83440.557005,455.383171561,749.754147,878.07,2437.92,722.272992867,540.307815008,.00,.000,183.658,.000,.000,.000,.00,722.272992867
06/04/2017 20,06/05/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),1.12,52393.581567,203.374989550,310.976966,720.29,.00,203.374989550,340.000005601,610.91,.000,203.375,.000,.000,.000,.00,203.374989550
06/04/2017 21,06/05/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.51,81458.245031,518.241271519,552.805176,3973.49,.00,851.291993897,447.475466304,.00,.000,207.967,.000,.000,.000,.00,851.291990824
06/04/2017 22,06/05/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80197.246009,601.094935220,582.772414,4594.57,.00,962.641000477,392.723936887,.00,.000,227.649,.000,.000,.000,.00,962.640998896
06/04/2017 23,06/05/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75474.856941,496.367461348,813.906711,3660.10,.00,785.341968572,565.378939302,.00,.000,207.000,.000,.000,.000,.00,785.341966899
06/04/2017 24,06/05/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69900.452987,441.331035775,1209.268267,2466.41,.00,739.399977646,932.916473554,.00,.000,225.000,.000,.000,.000,.00,739.399975486
06/05/2017 01,06/05/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64951.214971,101.607232850,2179.101421,55.28,.00,170.500074013,1555.904818771,.00,.000,100.000,.000,.000,.000,.00,170.500071406
06/05/2017 02,06/05/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61825.924971,14.281925251,1974.313584,.00,.00,24.233019156,1422.663794818,.00,.000,.000,.000,.000,.000,.00,24.233012383
06/05/2017 03,06/05/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59821.272931,13.751892334,2388.632707,.00,.00,23.374995984,1714.737060278,.00,.000,.000,.000,.000,.000,.00,23.374993263
06/05/2017 04,06/05/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58786.297978,13.333984960,2327.528155,.00,.00,22.650021958,1660.378599341,.00,.000,.000,.000,.000,.000,.00,22.650016677
