Preliminary Synchronized Reserve Summary 
Month:,"September, 2017" ,Report Creation Timestamp (EPT):, 01/05/2018 12:27:03 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
09/11/2017 15,09/11/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.42,46794.547165,185.332993578,561.230147,285.40,.00,185.332993578,672.200008977,.00,.000,185.333,.000,.000,.000,.00,185.332993578
09/11/2017 16,09/11/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.64,76285.123000,384.649698061,903.543703,1663.96,.00,666.473967393,653.228741291,.00,.000,203.433,.000,.000,.000,.00,666.473967393
09/11/2017 17,09/11/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),2.45,76620.869065,473.576819734,693.282283,1269.63,1106.78,834.216046579,535.987724142,.00,.000,246.956,.000,.000,.000,.00,834.216046579
09/11/2017 18,09/11/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76282.851051,509.717493861,837.893910,1845.61,2334.52,877.207012505,575.479991541,.00,.000,203.083,.000,.000,.000,.00,877.206989056
09/11/2017 19,09/11/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75507.369054,493.892403555,767.974599,3718.17,.00,849.324996747,530.611604902,.00,.000,213.716,.000,.000,.000,.00,849.324996747
09/11/2017 20,09/12/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),5.29,76315.544028,456.854697547,679.963630,1120.42,.00,809.552984346,514.859948237,.00,.000,262.278,.000,.000,.000,.00,809.552984346
09/11/2017 21,09/12/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),2.87,76835.467119,554.499956779,564.900000,1036.56,705.58,942.237021195,408.539740366,.00,.000,284.587,.000,.000,.000,.00,942.237002104
09/11/2017 22,09/12/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73272.247908,660.117408757,591.603634,7004.20,.00,1073.258007913,373.967734030,.00,.000,221.400,.000,.000,.000,.00,1073.258007913
09/11/2017 23,09/12/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67909.603968,548.321398608,1064.114336,3616.67,.00,879.608001341,685.320116886,.00,.000,191.600,.000,.000,.000,.00,879.607971392
09/11/2017 24,09/12/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62565.652977,367.796324989,1084.951720,1909.95,.00,615.916006157,759.530849441,.00,.000,219.600,.000,.000,.000,.00,615.916006157
09/12/2017 01,09/12/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58680.038035,347.563260355,1112.868979,1012.07,.00,591.500008060,872.750178449,.00,.000,209.600,.000,.000,.000,.00,591.500008060
09/12/2017 02,09/12/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,56417.039903,114.814852615,1444.813014,105.60,.00,196.199998463,1075.847620464,.00,.000,80.000,.000,.000,.000,.00,196.199998463
09/12/2017 03,09/12/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,54980.571950,167.582134150,1503.311788,205.74,.00,285.199976277,1122.378198950,.00,.000,80.000,.000,.000,.000,.00,285.199976277
09/12/2017 04,09/12/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,54376.950958,10.028682969,1598.560889,.00,.00,17.100007772,1159.411790878,.00,.000,.000,.000,.000,.000,.00,17.100005910
09/12/2017 05,09/12/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55281.278053,10.973586182,1645.133325,.00,.00,18.699990039,1178.515463935,.00,.000,.000,.000,.000,.000,.00,18.699990039
09/12/2017 06,09/12/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),2.57,58703.337950,16.917163363,1158.206717,21.61,.00,29.599037830,840.017872305,.00,.000,12.066,.000,.000,.000,.00,29.599014302
09/12/2017 07,09/12/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),8.17,65314.599991,263.339981224,687.714171,543.62,.00,446.516002768,476.776294867,.00,.000,211.108,.000,.000,.000,.00,446.515984687
09/12/2017 08,09/12/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),11.75,69032.279945,549.006018254,495.164207,212.41,.00,924.101015373,368.911562119,.00,.000,346.107,.000,.000,.000,.00,924.101013879
09/12/2017 09,09/12/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.66,70880.718996,520.301699534,685.159731,752.23,1820.96,868.108016932,486.991669066,.00,.000,225.250,.000,.000,.000,.00,868.108016932
09/12/2017 10,09/12/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),7.21,72513.247944,532.216022133,567.400000,400.92,.00,890.490013590,410.515954506,.00,.000,273.365,.000,.000,.000,.00,890.490013590
09/12/2017 11,09/12/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,74045.746005,499.460111220,665.599720,3095.14,.00,859.967003513,546.873843570,.00,.000,204.692,.000,.000,.000,.00,859.967003513
09/12/2017 12,09/12/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75419.516015,463.129933100,913.255946,2883.03,.00,786.400025757,696.359868008,.00,.000,193.700,.000,.000,.000,.00,786.400025757
09/12/2017 13,09/12/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76592.730017,479.723682578,820.017842,2962.24,.00,810.065980577,611.948477562,.00,.000,193.700,.000,.000,.000,.00,810.065980577
09/12/2017 14,09/12/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,77562.802000,451.471189823,808.513444,2744.75,.00,761.890988801,558.484682274,.00,.000,197.450,.000,.000,.000,.00,761.890988801
09/12/2017 15,09/12/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,78405.197014,480.645061631,769.290717,2919.42,.00,822.807970774,568.292121655,.00,.000,202.649,.000,.000,.000,.00,822.807970774
09/12/2017 16,09/12/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),6.66,79161.871948,449.516446377,744.389665,4147.14,.00,775.772013524,516.242479262,.00,.000,150.988,.000,.000,.000,.00,775.771994263
09/12/2017 17,09/12/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),6.72,80011.248959,422.440394323,704.280618,509.73,99.84,736.955993154,492.329486211,.00,.000,179.598,.000,.000,.000,.00,736.955993154
09/12/2017 18,09/12/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),28.15,79893.812958,584.039097669,397.500000,139.24,184.44,1016.794014206,302.121115938,.00,.000,431.083,.000,.000,.000,.00,1016.794014206
09/12/2017 19,09/12/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),5.74,78803.140016,512.606350002,514.900000,974.56,.00,915.578014433,417.378010473,.00,.000,314.753,.000,.000,.000,.00,915.577995718
09/12/2017 20,09/13/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),27.12,78953.842987,589.185775080,382.400000,68.26,.00,1016.800991790,267.881842904,.00,.000,459.276,.000,.000,.000,.00,1016.800991790
09/12/2017 21,09/13/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),6.14,79603.984983,545.783590179,453.900000,1184.67,.00,938.681029968,328.614113177,.00,.000,317.481,.000,.000,.000,.00,938.681012481
09/12/2017 22,09/13/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),2.80,76156.338069,455.453759290,808.800000,1517.36,.00,778.781038868,563.209708137,.00,.000,173.590,.000,.000,.000,.00,778.781017057
09/12/2017 23,09/13/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70562.693000,278.937259973,925.200000,704.61,.00,488.900026338,684.164021565,.00,.000,90.000,.000,.000,.000,.00,488.900004352
09/12/2017 24,09/13/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65274.877966,264.070180808,1294.571683,640.60,.00,458.899972795,940.678858864,.00,.000,98.000,.000,.000,.000,.00,458.899943557
09/13/2017 01,09/13/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61150.427902,241.524917838,1429.190523,429.93,.00,415.899949287,1038.880977086,.00,.000,116.000,.000,.000,.000,.00,415.899949287
09/13/2017 02,09/13/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58202.594957,88.361547622,1664.693001,55.74,.00,153.200007019,1184.656156291,.00,.000,80.000,.000,.000,.000,.00,153.200007019
09/13/2017 03,09/13/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,56710.933051,23.951078556,1571.297172,.00,.00,41.699996919,1115.003324402,.00,.000,18.000,.000,.000,.000,.00,41.699996919
09/13/2017 04,09/13/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55957.879996,13.586362853,1847.854216,.00,.00,23.700050834,1304.652503210,.00,.000,.000,.000,.000,.000,.00,23.700050834
09/13/2017 05,09/13/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,56762.253065,13.520544596,1575.361373,.00,.00,23.699990626,1111.462543304,.00,.000,.000,.000,.000,.000,.00,23.699990626
09/13/2017 06,09/13/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),2.03,60188.506021,11.420627847,1303.919498,.00,.00,20.200006755,902.486756501,.00,.000,.000,.000,.000,.000,.00,20.200006755
09/13/2017 07,09/13/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),14.51,66831.471966,211.828222909,818.478357,464.31,.00,363.892003421,554.172962629,.00,.000,213.383,.000,.000,.000,.00,363.892003421
09/13/2017 08,09/13/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),18.33,71056.411001,462.999146132,569.400000,288.29,.00,783.258998257,394.683066937,.00,.000,315.833,.000,.000,.000,.00,783.258998257
09/13/2017 09,09/13/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),2.86,73137.796990,321.567345325,724.831597,310.89,.00,566.217983382,543.015837043,.00,.000,248.168,.000,.000,.000,.00,566.217983382
09/13/2017 10,09/13/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),2.89,75317.157996,460.077405572,646.620326,225.14,.00,804.491004301,507.573005418,.00,.000,257.816,.000,.000,.000,.00,804.491004301
09/13/2017 11,09/13/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),11.68,77353.338024,436.011532203,739.000000,151.74,.00,744.495005993,517.893393867,.00,.000,315.098,.000,.000,.000,.00,744.495005993
09/13/2017 12,09/13/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),1.26,79186.089050,518.870246231,641.637004,1176.12,926.34,877.833958090,451.721909929,.00,.000,208.850,.000,.000,.000,.00,877.833958090
09/13/2017 13,09/13/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80671.497951,571.516612531,704.703624,6766.65,.00,973.599984874,494.767120571,.00,.000,175.700,.000,.000,.000,.00,973.599984874
09/13/2017 14,09/13/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82018.163028,641.579275240,818.614674,5949.34,.00,1078.399981894,579.947085775,.00,.000,203.700,.000,.000,.000,.00,1078.399981894
09/13/2017 15,09/13/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),3.22,82515.384936,399.391933518,701.251987,1131.63,.00,672.841982119,483.888036165,.00,.000,207.259,.000,.000,.000,.00,672.841982119
09/13/2017 16,09/13/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),1.19,82524.690972,418.757879795,847.256579,972.45,.00,708.776073237,576.321196198,.00,.000,210.409,.000,.000,.000,.00,708.776053336
09/13/2017 17,09/13/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),5.14,82886.696960,509.058742481,615.530082,1056.19,.00,867.150034359,433.347045855,.00,.000,297.525,.000,.000,.000,.00,867.150013818
09/13/2017 18,09/13/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83047.430007,579.104957327,639.891893,4912.92,.00,1012.408031710,443.931051670,.00,.000,203.508,.000,.000,.000,.00,1012.408010948
09/13/2017 19,09/13/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.52,82445.178989,562.633949776,636.620808,5779.10,.00,990.300003168,447.272089891,.00,.000,205.500,.000,.000,.000,.00,990.300003168
09/13/2017 20,09/14/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),9.90,82933.767000,532.460545568,547.230935,215.94,.00,937.948995864,381.385543068,.00,.000,403.549,.000,.000,.000,.00,937.948995864
09/13/2017 21,09/14/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),19.99,49150.956567,623.629006396,146.600000,385.40,.00,623.629006396,199.599998534,.00,.000,623.626,.000,.000,.000,.00,623.629006396
09/13/2017 22,09/14/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),6.99,47493.958402,475.099013379,227.591936,745.20,.00,475.099014140,285.999999554,.00,.000,475.098,.000,.000,.000,.00,475.099013379
09/13/2017 23,09/14/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),4.46,73898.150843,407.274892712,789.989751,1121.01,.00,697.118007886,550.520065815,.00,.000,294.992,.000,.000,.000,.00,697.118007886
09/13/2017 24,09/14/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.03,68141.374044,441.586996245,1028.790819,1447.87,.00,758.716005303,755.316791965,.00,.000,211.600,.000,.000,.000,.00,758.716005303
09/14/2017 01,09/14/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,63572.592994,299.569377418,1541.665559,753.95,.00,530.800030149,1109.355746074,.00,.000,215.000,.000,.000,.000,.00,530.800030149
09/14/2017 02,09/14/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60740.144892,13.558075043,1605.531615,.00,.00,23.699989688,1085.497346122,.00,.000,.000,.000,.000,.000,.00,23.699987884
09/14/2017 03,09/14/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58922.200023,89.292930485,1704.309746,55.71,.00,155.100038525,1157.970554032,.00,.000,80.000,.000,.000,.000,.00,155.100003763
09/14/2017 04,09/14/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58142.322996,13.594580404,2327.263555,.00,.00,23.699978270,1560.355891111,.00,.000,.000,.000,.000,.000,.00,23.699978270
09/14/2017 05,09/14/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58738.461996,13.623077557,1861.007567,.00,.00,23.700021030,1243.787490476,.00,.000,.000,.000,.000,.000,.00,23.700021030
09/14/2017 06,09/14/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62425.307089,11.371560277,1390.101843,.00,.00,20.199998613,929.440479501,.00,.000,.000,.000,.000,.000,.00,20.199998613
09/14/2017 07,09/14/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),3.12,69207.747062,184.103883105,990.580258,452.58,11.28,325.005005255,685.574755983,.00,.000,142.183,21.490,.000,.000,.00,325.005005255
09/14/2017 08,09/14/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.67,73589.335925,313.392468918,986.472548,965.01,.00,540.074970124,659.886723442,.00,.000,189.100,.000,.000,.000,.00,540.074968484
09/14/2017 09,09/14/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),1.97,75816.485983,318.469629453,1121.501816,199.41,.00,554.149967450,723.886704657,.00,.000,217.100,.000,.000,.000,.00,554.149967450
09/14/2017 10,09/14/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.73,77387.268942,392.061758503,1178.870589,988.75,.00,684.716993408,760.446889492,.00,.000,189.100,.000,.000,.000,.00,684.716991458
09/14/2017 11,09/14/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.21,79486.738042,357.916133230,1190.423481,1260.38,.00,627.024993574,762.644872970,.00,.000,169.100,.000,.000,.000,.00,627.024993574
09/14/2017 12,09/14/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,81368.679966,412.574053422,1025.267250,3156.40,.00,730.700018845,668.420953549,.00,.000,159.100,.000,.000,.000,.00,730.700018845
09/14/2017 13,09/14/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82942.944004,420.793676953,957.985261,3017.42,.00,762.999985426,662.145415058,.00,.000,179.100,.000,.000,.000,.00,762.999985426
09/14/2017 14,09/14/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84857.149992,466.502934768,958.986713,3328.25,.00,839.800021981,640.802413630,.00,.000,197.100,.000,.000,.000,.00,839.799999090
09/14/2017 15,09/14/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85958.690979,427.039198479,909.720509,2876.59,316.06,763.200011495,581.804308371,.00,.000,179.100,.000,.000,.000,.00,763.199992286
09/14/2017 16,09/14/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86420.383042,466.493807568,998.499111,10944.78,.00,836.799957622,636.278555240,.00,.000,197.100,.000,.000,.000,.00,836.799957622
09/14/2017 17,09/14/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86877.350040,416.324446871,925.765769,3412.35,.00,748.783011657,590.767433347,.00,.000,179.183,.000,.000,.000,.00,748.782992394
09/14/2017 18,09/14/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),10.84,86882.677035,454.909205753,740.985252,288.36,.00,815.841991861,480.317775183,.00,.000,287.559,.000,.000,.000,.00,815.841991861
09/14/2017 19,09/14/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),1.76,85704.836036,408.691859314,817.122012,1821.48,.00,728.517010318,525.202014525,.00,.000,195.617,.000,.000,.000,.00,728.517010318
09/14/2017 20,09/15/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),1.24,85653.374041,392.090646995,887.147176,645.46,1162.88,702.059990729,565.406422213,.00,.000,235.426,.000,.000,.000,.00,702.059990729
09/14/2017 21,09/15/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),10.69,85757.448044,544.265735824,609.440995,523.34,.00,931.960008928,355.914249114,.00,.000,252.960,.000,.000,.000,.00,931.960008928
09/14/2017 22,09/15/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),5.16,81938.814039,475.623385326,658.751095,943.67,.00,814.944025325,406.454974437,.00,.000,272.626,.000,.000,.000,.00,814.944025325
09/14/2017 23,09/15/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76027.579939,340.055743118,1045.902989,949.27,.00,577.824990987,691.485091098,.00,.000,188.725,.000,.000,.000,.00,577.824990987
09/14/2017 24,09/15/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69875.265025,304.681925264,1146.722417,828.83,.00,533.100047916,825.656022366,.00,.000,205.000,.000,.000,.000,.00,533.100021534
09/15/2017 01,09/15/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64819.232005,193.834363478,1478.342264,293.59,.00,338.100047920,1040.212562922,.00,.000,80.000,.000,.000,.000,.00,338.100047920
09/15/2017 02,09/15/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61616.626057,13.063001990,1761.524292,.00,.00,22.700047794,1208.493569686,.00,.000,.000,.000,.000,.000,.00,22.700047794
09/15/2017 03,09/15/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59610.098022,13.171712655,2262.095276,.00,.00,22.700006375,1538.489152875,.00,.000,.000,.000,.000,.000,.00,22.700006375
09/15/2017 04,09/15/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58433.437005,13.224499894,2609.279545,.00,.00,22.700068630,1760.301071959,.00,.000,.000,.000,.000,.000,.00,22.700068630
09/15/2017 05,09/15/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58738.865039,12.960455369,2108.099989,.00,.00,22.700037917,1462.188862551,.00,.000,.000,.000,.000,.000,.00,22.700037917
09/15/2017 06,09/15/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62013.708030,10.367590726,1886.962798,.00,.00,17.599970081,1226.123800578,.00,.000,.000,.000,.000,.000,.00,17.599970081
09/15/2017 07,09/15/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.21,40928.350637,.000095631,946.759383,.00,.00,.000095631,989.099909356,.00,.000,.000,.000,.000,.000,.00,.000095631
09/15/2017 08,09/15/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),1.70,72067.986896,86.956380224,1235.704975,80.10,.00,148.501997993,806.715898672,.00,.000,33.893,.000,.000,.000,.00,148.501996503
09/15/2017 09,09/15/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.04,74749.487971,352.811999558,1350.172176,1302.44,.00,612.742002410,929.522439343,.00,.000,227.100,.000,.000,.000,.00,612.742002410
09/15/2017 10,09/15/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.76,77834.724927,186.547242573,1150.931242,380.72,.00,331.900996997,806.292779760,.00,.000,215.650,.000,.000,.000,.00,331.900996997
09/15/2017 11,09/15/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.59,80981.174997,317.800281908,964.130937,1189.52,.00,577.799999753,693.258256392,.00,.000,179.342,.000,.000,.000,.00,577.799979294
09/15/2017 12,09/15/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),4.82,83990.553912,339.191256697,806.744440,666.51,.00,608.440040586,564.996943806,.00,.000,239.740,.000,.000,.000,.00,608.440039056
09/15/2017 13,09/15/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),6.12,86788.425034,458.605183192,567.980647,259.20,87.24,815.241987304,407.030460847,.00,.000,237.209,.000,.000,.000,.00,815.241987304
09/15/2017 14,09/15/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),17.75,89412.312057,587.591274901,489.221459,312.90,61.67,1046.621012875,370.835992127,.00,.000,443.016,33.666,.000,.000,.00,1046.621012875
09/15/2017 15,09/15/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),1.09,91113.769040,574.635895664,508.453495,3097.48,1001.79,1024.817027599,380.946794870,.00,.000,205.575,100.000,.000,.000,.00,1024.817009679
09/15/2017 16,09/15/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),7.20,92054.815013,533.990489416,516.667182,1324.51,.00,956.464986447,378.985992103,.00,.000,387.173,.000,.000,.000,.00,956.464986447
09/15/2017 17,09/15/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),32.29,93017.101968,689.781277695,236.253792,404.99,.00,1237.109011783,218.875460787,.00,.000,590.509,.000,.000,.000,.00,1237.109011783
09/15/2017 18,09/15/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),25.43,92616.977009,708.229678285,218.485612,668.42,.00,1257.102000213,189.205428494,.00,.000,675.476,.000,.000,.000,.00,1257.102000213
09/15/2017 19,09/15/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),6.70,90013.576010,589.195087938,480.542951,2124.02,.00,1051.508041883,362.221320187,.00,.000,475.383,.000,.000,.000,.00,1051.508024008
09/15/2017 20,09/16/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),6.71,87928.131952,532.436728637,545.294231,1519.61,.00,954.351033993,396.927865664,.00,.000,390.251,.000,.000,.000,.00,954.351032401
09/15/2017 21,09/16/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),12.82,86768.104010,604.313565091,446.770194,604.35,.00,1059.755046737,327.595552795,.00,.000,443.081,.000,.000,.000,.00,1059.755029364
09/15/2017 22,09/16/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.07,82949.807026,546.487346597,622.939127,4886.90,.00,949.402996838,430.631835665,.00,.000,368.777,.000,.000,.000,.00,949.402996838
09/15/2017 23,09/16/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77705.833985,341.126043019,988.961895,1665.34,.00,582.932996765,678.811398788,.00,.000,227.250,.000,.000,.000,.00,582.932996765
09/15/2017 24,09/16/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.14,71744.472995,279.113521674,1173.435041,643.20,.00,487.108020149,845.096526469,.00,.000,195.000,.000,.000,.000,.00,487.108020149
09/16/2017 01,09/16/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66377.437949,236.706931552,1480.360757,442.75,.00,406.200024751,1020.983227844,.00,.000,88.000,.000,.000,.000,.00,406.200024751
09/16/2017 02,09/16/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62564.601909,34.239795247,1396.562007,.00,.00,58.799975608,942.529350991,.00,.000,29.400,.000,.000,.000,.00,58.799973997
09/16/2017 03,09/16/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59993.039964,16.733816207,1469.433973,.00,.00,29.399975338,1025.186825027,.00,.000,.000,.000,.000,.000,.00,29.399975338
09/16/2017 04,09/16/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58340.166960,16.743519228,1599.481848,.00,.00,29.400006456,1112.430258637,.00,.000,.000,.000,.000,.000,.00,29.400006456
09/16/2017 05,09/16/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,57830.198014,16.829063458,1473.145594,.00,.00,29.400018044,1023.779685491,.00,.000,.000,.000,.000,.000,.00,29.400018044
09/16/2017 06,09/16/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.73,58522.152001,14.900852021,1270.680232,.00,.00,25.900005831,867.871849966,.00,.000,.000,.000,.000,.000,.00,25.900005831
09/16/2017 07,09/16/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),2.30,60392.631897,59.177782080,1123.149127,100.59,.00,103.524990063,782.348089224,.00,.000,49.250,.000,.000,.000,.00,103.524988675
09/16/2017 08,09/16/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.52,62276.194943,88.569933899,1174.104433,24.99,.00,155.316993605,818.356473840,.00,.000,74.617,.000,.000,.000,.00,155.316993605
09/16/2017 09,09/16/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),2.24,66163.852004,141.829071116,1138.922086,160.53,.00,250.884994734,788.339791800,.00,.000,138.976,.000,.000,.000,.00,250.884994734
09/16/2017 10,09/16/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),1.05,70945.102046,244.682291000,934.314424,733.28,.00,437.731017555,672.396182986,.00,.000,193.124,.000,.000,.000,.00,437.731017555
09/16/2017 11,09/16/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),8.25,75597.220123,271.091706452,753.019942,491.19,.00,482.860009202,545.729798015,.00,.000,288.385,.000,.000,.000,.00,482.859991230
09/16/2017 12,09/16/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),1.31,79561.843012,553.670172797,554.320599,1206.06,2227.07,971.090991250,416.126793769,.00,.000,177.283,.000,.000,.000,.00,971.090991250
09/16/2017 13,09/16/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83146.940979,603.716200974,687.492217,5629.93,.00,1068.617016771,539.798071496,.00,.000,205.100,.000,.000,.000,.00,1068.617016771
09/16/2017 14,09/16/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),5.62,85814.438068,611.777705198,388.399158,9398.54,.00,1104.992030909,341.337645326,4712.76,.000,200.750,.000,.000,.000,.00,1104.992013092
