Preliminary Synchronized Reserve Summary 
Month:,"February, 2017" ,Report Creation Timestamp (EPT):, 07/03/2017 11:21:56 AM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
02/15/2017 17,02/15/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.03,82525.344999,273.604533547,1058.634958,11399.11,.00,453.475013924,697.328302744,.00,.000,237.900,.000,.000,.000,.00,453.475013924
02/15/2017 18,02/15/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),2.77,85654.456109,452.802624973,725.346365,4848.37,2665.77,763.419084663,490.120820233,.00,.000,271.651,18.334,.000,.000,.00,763.419029572
02/15/2017 19,02/16/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),1.39,89465.604006,648.495469890,331.600000,9459.83,3964.80,1109.233049428,239.264684133,.00,.000,287.333,.000,.000,.000,.00,1109.233000382
02/15/2017 20,02/16/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.02,89898.138032,725.851656487,328.200000,7337.05,1722.78,1213.788989478,206.465180930,.00,.000,269.866,117.030,.000,.000,.00,1213.788989478
02/15/2017 21,02/16/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88866.366003,757.247163704,321.000000,10795.12,2251.31,1261.559018529,205.279323594,.00,.000,296.900,169.200,.000,.000,.00,1261.559018529
02/15/2017 22,02/16/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85816.463989,757.013001196,513.132500,9375.76,.00,1284.879009550,383.890111650,.00,.000,466.333,.000,.000,.000,.00,1284.879009550
02/15/2017 23,02/16/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81391.548952,616.907699070,890.513750,4847.76,1909.56,1039.791056781,619.927764005,.00,.000,295.383,169.200,.000,.000,.00,1039.791032518
02/15/2017 24,02/16/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77081.223038,321.188860642,1258.755409,1424.08,.00,552.675053139,895.174415797,.00,.000,266.000,.000,.000,.000,.00,552.674976111
02/16/2017 01,02/16/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.03,74088.239989,139.605466904,1237.823750,8927.97,.00,233.534011122,815.041167965,.00,.000,20.000,.000,.000,.000,.00,233.533991018
02/16/2017 02,02/16/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.02,72616.705984,102.011650730,1475.531085,5282.13,.00,167.808071594,978.747148128,.00,.000,20.000,.000,.000,.000,.00,167.807999893
02/16/2017 03,02/16/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72160.052971,46.472371574,1518.546881,3640.41,.00,76.825007198,1002.102158025,.00,.000,20.000,.000,.000,.000,.00,76.824961251
02/16/2017 04,02/16/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72430.406004,150.559199384,1271.962999,11243.95,.00,250.800044533,852.797065645,.00,.000,20.000,.000,.000,.000,.00,250.799998789
02/16/2017 05,02/16/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.06,74041.131012,72.132917852,1262.255698,9749.96,.00,120.933009701,834.265277135,.00,.000,20.100,.000,.000,.000,.00,120.933009701
02/16/2017 06,02/16/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.02,78779.468932,258.248144026,1135.208703,11514.77,.00,435.091969116,748.840073244,.00,.000,198.900,.000,.000,.000,.00,435.091969116
02/16/2017 07,02/16/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),1.46,86154.244011,141.009508877,990.328559,360.96,312.32,253.116985460,708.453587262,.00,.000,40.727,177.000,.000,.000,.00,253.116985460
02/16/2017 08,02/16/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),6.99,90099.297996,519.079147108,494.901676,1776.15,.00,857.866048677,317.539769486,.00,.000,401.616,.000,.000,.000,.00,857.866018082
02/16/2017 09,02/16/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.88,89444.669012,803.184141240,635.916771,6224.21,5497.80,1309.075082739,400.346053389,.00,.000,331.150,229.266,.000,.000,.00,1309.075017298
02/16/2017 10,02/16/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.46,88717.734000,727.308229342,1138.838733,2651.95,4195.98,1176.350079711,712.983406179,.00,191.772,327.067,338.400,.000,.000,.00,1176.350027856
02/16/2017 11,02/16/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),3.92,87924.384072,595.424185214,614.136245,1100.01,2308.66,961.724988559,384.624685844,.00,.000,200.041,355.381,.000,.000,.00,961.724970935
02/16/2017 12,02/16/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,86802.688962,602.716509583,800.876703,5813.98,185.51,987.142026384,528.284012569,.00,.000,407.258,59.000,.000,.000,.00,987.142006008
02/16/2017 13,02/16/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85649.095021,534.086985052,949.458867,4478.09,.00,879.383027562,623.330786887,.00,.000,353.808,.000,.000,.000,.00,879.383006643
02/16/2017 14,02/16/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84972.412015,369.880662897,1277.492905,2360.94,.00,617.432996182,847.764990544,.00,.000,296.900,.000,.000,.000,.00,617.432996182
02/16/2017 15,02/16/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83775.731942,344.172135936,1393.022231,2863.35,.00,578.499988969,924.121785724,.00,.000,267.900,.000,.000,.000,.00,578.499988969
02/16/2017 16,02/16/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83206.885029,135.255729099,1405.578077,680.78,.00,228.100099417,905.083911158,.00,.000,30.100,.000,.000,.000,.00,228.099995581
02/16/2017 17,02/16/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,84187.086040,285.326896971,1289.131484,1299.68,.00,486.333061225,836.357334080,.00,.000,237.900,.000,.000,.000,.00,486.332993389
02/16/2017 18,02/16/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),1.06,86877.412001,305.162781449,1047.467947,818.43,109.15,537.083010023,697.866115107,.00,.000,267.900,29.000,.000,.000,.00,537.083010023
02/16/2017 19,02/17/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),6.47,91221.730959,405.559393522,610.976057,565.18,.00,702.251972048,408.817653491,.00,.000,418.342,.000,.000,.000,.00,702.251970655
02/16/2017 20,02/17/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,91618.260006,638.772232558,540.115111,7218.13,.00,1074.041986811,337.726301855,.00,.000,296.900,.000,.000,.000,.00,1074.041986811
02/16/2017 21,02/17/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,90374.053908,644.860097624,524.000000,7274.06,.00,1101.025018247,325.801923656,.00,.000,326.900,.000,.000,.000,.00,1101.025016603
02/16/2017 22,02/17/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87490.913053,651.408395852,565.400000,7327.83,.00,1101.217013373,344.653893525,.00,.000,326.800,.000,.000,.000,.00,1101.216994928
02/16/2017 23,02/17/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82826.063952,480.006260250,1590.743750,1500.26,2676.29,815.614037409,994.142939485,.00,537.638,325.058,.000,.000,.000,.00,815.613978183
02/16/2017 24,02/17/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,78462.223986,358.845342437,1105.913750,1541.55,.00,620.082017460,727.285438028,.00,.000,325.333,.000,.000,.000,.00,620.082017460
02/17/2017 01,02/17/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75449.591910,290.082235337,1301.856508,1382.46,.00,516.000177903,900.314719906,.00,.000,266.000,.000,.000,.000,.00,515.999995163
02/17/2017 02,02/17/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73781.988042,310.450238039,1401.043750,1439.56,.00,550.191947286,951.706527386,.00,.000,266.000,.000,.000,.000,.00,550.191947286
02/17/2017 03,02/17/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72994.056976,346.273856527,1725.602500,1709.30,.00,612.666965694,1152.892499141,.00,.000,266.000,.000,.000,.000,.00,612.666965694
02/17/2017 04,02/17/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73077.862008,177.864636008,1359.745000,835.58,.00,312.234063707,872.136112003,.00,.000,30.000,.000,.000,.000,.00,312.234015930
02/17/2017 05,02/17/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,74592.649031,163.304344220,1170.243750,676.96,.00,290.150073893,752.401371974,.00,.000,30.100,.000,.000,.000,.00,290.150031931
02/17/2017 06,02/17/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.55,78822.401979,216.003150873,1140.606787,488.57,177.34,390.420105409,773.842518150,.00,.000,39.367,55.603,.000,.000,.00,390.419998421
02/17/2017 07,02/17/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),2.66,85652.314991,307.171972096,803.720056,1210.68,1278.56,558.470007003,570.801807928,.00,.000,55.867,265.000,.000,.000,.00,558.470007003
02/17/2017 08,02/17/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,89149.148961,590.362013680,621.308458,5354.93,.00,1032.974983973,442.976636572,.00,.000,323.083,.000,.000,.000,.00,1032.974983973
02/17/2017 09,02/17/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,88142.494957,606.663129435,720.028544,5574.42,.00,1031.075006213,460.657229182,.00,.000,323.250,.000,.000,.000,.00,1031.075006213
02/17/2017 10,02/17/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.88,86215.876998,560.687443567,647.254241,3992.60,.00,959.832982538,415.840007971,.00,.000,322.900,.000,.000,.000,.00,959.832982538
02/17/2017 11,02/17/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),1.35,83950.153002,474.165616090,707.364250,1244.57,1073.44,816.837001353,482.653554763,.00,.000,364.901,.000,.000,.000,.00,816.837001353
02/17/2017 12,02/17/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.95,81052.711975,444.055206156,847.941657,874.47,1457.27,757.600042035,582.765865614,.00,.000,263.900,29.000,.000,.000,.00,757.600042035
02/17/2017 13,02/17/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.23,78906.057987,425.946922748,833.418103,2466.15,.00,720.099993478,570.480804807,.00,.000,292.900,.000,.000,.000,.00,720.099993478
02/17/2017 14,02/17/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,77053.322987,309.613205487,1322.944267,1285.72,.00,520.600004747,875.330875051,.00,.000,263.900,.000,.000,.000,.00,520.600004747
02/17/2017 15,02/17/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75545.921074,310.640226033,1697.051887,1271.22,.00,520.500014769,1105.371609974,.00,.000,263.900,.000,.000,.000,.00,520.500014769
02/17/2017 16,02/17/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,74170.234985,84.191016031,1815.325070,281.31,.00,146.100092499,1208.248563723,.00,.000,30.100,.000,.000,.000,.00,146.100034271
02/17/2017 17,02/17/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,74268.208029,79.844855518,1637.817956,270.14,.00,137.400011785,1043.074543183,.00,.000,30.100,.000,.000,.000,.00,137.400011785
02/17/2017 18,02/17/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75765.947934,279.130658648,1520.633239,1333.14,.00,490.400004293,966.905913989,.00,.000,291.100,.000,.000,.000,.00,490.400004293
02/17/2017 19,02/18/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79169.855014,85.794823516,1067.521132,447.49,.00,158.000019772,707.521215683,.00,.000,58.000,.000,.000,.000,.00,158.000003241
02/17/2017 20,02/18/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),3.21,79812.912001,380.031472181,858.762353,439.23,1403.06,687.224012047,618.420029709,.00,.000,262.100,23.659,.000,.000,.00,687.223969064
02/17/2017 21,02/18/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.18,78660.415079,419.787120047,1241.205308,1125.47,2410.55,732.583013837,799.884054784,.00,.000,262.100,29.000,.000,.000,.00,732.582986552
02/17/2017 22,02/18/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.67,76743.935974,275.868215715,1070.130558,1015.59,.00,490.725034164,679.658944075,.00,.000,291.000,.000,.000,.000,.00,490.725012858
02/17/2017 23,02/18/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.04,73444.769008,273.711754365,1326.337851,1841.49,.00,485.308056259,839.911306562,.00,.000,291.000,.000,.000,.000,.00,485.308056259
02/17/2017 24,02/18/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69690.418931,129.491621086,1617.334486,501.28,.00,230.600025809,1009.967118275,.00,.000,89.000,.000,.000,.000,.00,230.599998513
02/18/2017 01,02/18/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),3.96,66835.443990,101.845584336,1158.791278,85.98,.00,180.968015297,721.855881454,.00,.000,63.159,.000,.000,.000,.00,180.967994155
02/18/2017 02,02/18/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),2.21,65011.630993,147.609575564,1197.491998,155.02,.00,269.583963844,779.089814188,.00,.000,98.659,.000,.000,.000,.00,269.583963844
02/18/2017 03,02/18/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),2.53,64255.593974,301.991084615,918.783083,487.96,378.80,548.033008417,616.108134945,.00,.000,210.294,113.994,.000,.000,.00,548.033008417
02/18/2017 04,02/18/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.25,64041.164982,311.433035418,834.108787,1150.64,714.02,558.391028262,540.701107240,.00,.000,300.083,.000,.000,.000,.00,558.391026794
02/18/2017 05,02/18/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64814.277070,306.406390510,1362.195500,1884.04,.00,544.999994326,846.549271843,.00,.000,291.100,.000,.000,.000,.00,544.999994326
02/18/2017 06,02/18/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),3.16,66726.681024,413.275616843,611.346912,710.85,640.46,735.777975215,394.137624221,.00,.000,377.451,.000,.000,.000,.00,735.777975215
02/18/2017 07,02/18/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.38,69503.939047,429.350002768,649.525621,4216.82,.00,781.708021556,448.523767080,.00,.000,296.583,.000,.000,.000,.00,781.707977389
02/18/2017 08,02/18/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71666.530006,651.917502479,485.934072,9829.65,.00,1159.733019301,338.922699909,.00,.000,601.100,.000,.000,.000,.00,1159.733019301
02/18/2017 09,02/18/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72363.338993,759.810244643,547.089834,11219.70,.00,1326.400043082,371.803163242,.00,.000,601.100,.000,.000,.000,.00,1326.399990921
02/18/2017 10,02/18/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71855.692087,711.114792270,512.144350,9507.43,.00,1216.625102774,343.802989775,.00,.000,495.100,.000,.000,.000,.00,1216.624980421
02/18/2017 11,02/18/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70463.309006,651.031463702,445.257538,8186.20,.00,1109.958017141,325.302485578,.00,.000,389.267,.000,.000,.000,.00,1109.958017141
02/18/2017 12,02/18/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68707.946010,612.179786874,988.587505,6565.01,.00,1034.699993037,669.309856154,.00,.000,293.100,.000,.000,.000,.00,1034.699993037
02/18/2017 13,02/18/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66992.835954,258.675326173,1265.087782,1193.04,.00,429.800027042,805.305842465,.00,.000,254.100,.000,.000,.000,.00,429.800027042
02/18/2017 14,02/18/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,65433.533018,258.294069111,1437.370321,1120.07,.00,429.800003279,928.136763339,.00,.000,254.100,.000,.000,.000,.00,429.799974306
02/18/2017 15,02/18/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64027.081082,205.070730510,1376.604260,901.18,.00,341.700028927,883.862728674,.00,.000,254.100,.000,.000,.000,.00,341.700002287
02/18/2017 16,02/18/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,63591.489068,204.444841580,1468.404658,739.66,154.94,339.800012514,929.379042392,.00,.000,198.100,56.000,.000,.000,.00,339.800012514
02/18/2017 17,02/18/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,64173.169972,226.174697823,1315.955548,890.21,158.85,376.800061274,819.848470025,.00,.000,198.100,56.000,.000,.000,.00,376.800035433
02/18/2017 18,02/18/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),1.86,66178.716002,301.956646494,775.477702,1191.41,.00,523.790985979,520.572076632,.00,.000,271.516,.000,.000,.000,.00,523.790985979
02/18/2017 19,02/19/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),31.65,69533.979004,548.647416571,367.595939,312.16,.00,952.301004612,271.986427978,.00,.000,449.743,.000,.000,.000,.00,952.301004612
02/18/2017 20,02/19/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),8.60,69947.328007,673.200469559,395.499907,792.27,13.74,1140.874018147,274.974434826,.00,.000,401.917,.000,.000,.000,.00,1140.873996055
02/18/2017 21,02/19/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68744.478998,719.032620723,602.034203,9628.83,.00,1233.767057564,438.228040514,.00,.000,442.267,.000,.000,.000,.00,1233.767001792
02/18/2017 22,02/19/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66951.615981,590.338318762,887.700945,6711.54,.00,1016.400032134,630.787287967,.00,.000,293.000,.000,.000,.000,.00,1016.400001844
02/18/2017 23,02/19/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),2.65,64216.561003,277.289847107,771.125601,431.23,.00,481.291999791,543.247919060,.00,.000,268.476,.000,.000,.000,.00,481.291999791
02/18/2017 24,02/19/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),6.63,60933.279954,214.200298463,927.613574,686.82,.00,380.983047192,679.919204880,.00,.000,195.166,.000,.000,.000,.00,380.982998782
02/19/2017 01,02/19/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.78,58257.217924,122.907354848,1104.920683,385.98,.00,213.550146710,762.809674060,.00,.000,60.067,.000,.000,.000,.00,213.549999284
02/19/2017 02,02/19/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.04,56562.018972,159.790357259,1290.926491,526.28,.00,273.217092524,880.269312730,.00,.000,20.000,.000,.000,.000,.00,273.216974265
02/19/2017 03,02/19/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55548.903010,159.542089939,1425.427087,538.48,.00,273.499994448,984.374351719,.00,.000,20.000,.000,.000,.000,.00,273.499994448
02/19/2017 04,02/19/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,55069.117078,137.182604542,1405.728082,435.74,.00,236.200060941,979.105163520,.00,.000,20.000,.000,.000,.000,.00,236.199963493
02/19/2017 05,02/19/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),1.38,55302.269018,12.695168300,1364.274901,40.13,.00,21.550060878,907.920938592,.00,.000,7.575,.000,.000,.000,.00,21.550034057
02/19/2017 06,02/19/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.65,56380.666039,143.530923848,1224.144517,333.71,.00,244.216031771,830.511205558,.00,.000,23.583,.000,.000,.000,.00,244.215976492
02/19/2017 07,02/19/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),1.28,58333.780037,197.519618482,1235.714546,372.96,.00,324.900061261,782.525383252,.00,.000,136.100,.000,.000,.000,.00,324.900034199
02/19/2017 08,02/19/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60244.423995,168.800521106,1571.339351,590.46,.00,278.616060484,999.862116332,.00,.000,77.100,.000,.000,.000,.00,278.616060484
02/19/2017 09,02/19/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.18,62380.100075,241.254354345,1332.980062,967.80,.00,400.259002202,847.867800044,.00,.000,191.100,.000,.000,.000,.00,400.259002202
02/19/2017 10,02/19/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,63702.714071,175.620832707,1299.904863,633.53,.00,292.691998958,836.463079088,.00,.000,77.100,.000,.000,.000,.00,292.691998958
02/19/2017 11,02/19/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,63664.942016,279.728118315,1242.085659,1045.60,.00,460.567022132,798.102445064,.00,.000,248.100,.000,.000,.000,.00,460.567022132
02/19/2017 12,02/19/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.46,63219.992962,249.467746280,1057.307653,788.73,.00,417.692047238,712.372485261,.00,.000,200.375,.000,.000,.000,.00,417.691974111
02/19/2017 13,02/19/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,62685.229038,188.927017567,1423.020477,646.21,.00,311.300061050,915.506156568,.00,.000,134.100,.000,.000,.000,.00,311.300032471
02/19/2017 14,02/19/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61342.692001,111.628820886,1856.771728,151.40,134.44,183.149991754,1188.619856255,.00,.000,20.100,.000,.000,.000,.00,183.149958204
02/19/2017 15,02/19/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,60569.715024,47.247010609,1943.966217,27.30,37.28,77.285031314,1230.147958275,.00,.000,20.100,.000,.000,.000,.00,77.285031314
02/19/2017 16,02/19/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.07,60628.677017,43.474818837,1533.116033,48.67,.00,71.325027618,963.265997682,.00,.000,30.100,.000,.000,.000,.00,71.325027618
02/19/2017 17,02/19/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),2.68,61442.593984,85.675429993,1240.459173,129.77,.00,142.234025648,769.938026540,.00,.000,56.242,.000,.000,.000,.00,142.234025648
02/19/2017 18,02/19/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),1.27,63764.115036,447.926358870,865.879195,721.59,3263.40,764.846995042,573.815832777,.00,.000,321.342,.000,.000,.000,.00,764.846995042
02/19/2017 19,02/20/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),5.77,68238.128896,538.376329574,507.463479,1384.52,2153.44,918.815036905,344.582920569,.00,.000,293.174,.000,.000,.000,.00,918.814992699
02/19/2017 20,02/20/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),8.43,69582.517008,604.661296780,475.669896,498.69,373.64,1018.253062155,335.793487546,.00,.000,555.942,.000,.000,.000,.00,1018.253017285
02/19/2017 21,02/20/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68626.686055,547.458984987,532.362809,6497.18,.00,946.350004817,430.706551707,.00,.000,317.100,.000,.000,.000,.00,946.350004817
02/19/2017 22,02/20/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66718.976014,521.185343421,741.718170,5629.87,.00,868.775005247,508.344709030,.00,.000,324.608,.000,.000,.000,.00,868.775005247
02/19/2017 23,02/20/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.12,64042.321991,236.458175565,1063.844093,903.76,.00,395.050976265,712.520893991,.00,.000,332.709,.000,.000,.000,.00,395.050953245
02/19/2017 24,02/20/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,61408.069032,231.961590918,1254.240689,985.21,.00,397.800000856,912.721062903,.00,.000,301.000,.000,.000,.000,.00,397.799971522
02/20/2017 01,02/20/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,59197.605970,120.140112083,1177.015742,463.29,.00,206.009999482,858.291758777,.00,.000,100.076,.000,.000,.000,.00,206.009999482
02/20/2017 02,02/20/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58132.995985,224.744776300,1121.333679,815.72,.00,380.399977427,833.263407136,.00,.000,208.400,.000,.000,.000,.00,380.399977427
02/20/2017 03,02/20/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,57799.715985,246.319429128,1379.528402,896.75,.00,409.783199683,987.102583435,.00,.000,237.083,.000,.000,.000,.00,409.782999123
02/20/2017 04,02/20/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,58331.772096,168.798748194,1318.042734,522.21,.00,276.424965135,906.219309061,.00,.000,148.592,.000,.000,.000,.00,276.424965135
02/20/2017 05,02/20/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.04,60085.518950,230.204861309,1137.677548,806.30,.00,379.841977423,797.116831087,.00,.000,207.142,.000,.000,.000,.00,379.841977423
02/20/2017 06,02/20/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),3.54,64034.328069,254.931442458,969.886366,290.63,.00,421.990022235,675.638718302,.00,.000,246.958,.000,.000,.000,.00,421.990000011
02/20/2017 07,02/20/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),2.39,69701.552016,414.137063323,689.577098,363.37,1136.00,672.190024350,493.258128551,.00,.000,280.243,.000,.000,.000,.00,672.190024350
02/20/2017 08,02/20/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73491.878952,546.051395078,714.512680,2289.64,2000.92,874.427019745,499.519203187,.00,.000,288.900,.000,.000,.000,.00,874.427019745
02/20/2017 09,02/20/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,74519.466986,608.562519445,510.397265,4517.08,1694.70,996.489989769,433.146964427,.00,.000,261.900,.000,.000,.000,.00,996.489968315
02/20/2017 10,02/20/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),3.19,74551.522953,641.942259771,603.504245,3180.82,307.60,1034.771044758,464.077607556,.00,.000,261.900,.000,.000,.000,.00,1034.771044758
02/20/2017 11,02/20/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),6.28,74135.605965,725.921528069,454.666781,1095.42,1063.48,1143.241073165,313.029622641,.00,.000,409.157,.000,.000,.000,.00,1143.241028754
02/20/2017 12,02/20/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.33,73309.796063,867.626794943,497.738542,4527.50,6843.83,1368.883091769,344.536487727,.00,.000,232.025,395.382,.000,.000,.00,1368.883012972
02/20/2017 13,02/20/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72043.910956,891.126019491,687.925505,5695.43,6677.91,1424.037102518,510.149654995,.00,.000,231.900,507.800,.000,.000,.00,1424.037011435
02/20/2017 14,02/20/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71225.287961,750.053757090,746.079181,8760.93,.00,1198.000066591,532.229294983,.00,.000,539.700,.000,.000,.000,.00,1198.000038076
02/20/2017 15,02/20/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70483.221054,474.277094292,852.854032,3778.55,.00,764.557982797,602.737244878,.00,.000,231.900,.000,.000,.000,.00,764.557982797
