Preliminary Synchronized Reserve Summary 
Month:,"March, 2017" ,Report Creation Timestamp (EPT):, 11/03/2017 11:13:56 AM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
03/15/2017 03,03/15/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80350.405059,242.818743016,1206.074404,658.06,.00,418.099961844,883.036144513,.00,.000,70.000,.000,.000,.000,.00,418.099961844
03/15/2017 04,03/15/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80776.285052,243.982834218,1118.437313,665.22,.00,418.100039929,806.478056810,.00,.000,70.000,.000,.000,.000,.00,418.099998807
03/15/2017 05,03/15/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),7.77,82441.317014,284.393637464,871.048387,180.80,.00,491.258983649,646.384908827,.00,.000,96.617,.000,.000,.000,.00,491.258983649
03/15/2017 06,03/15/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),1.34,86874.640996,253.342461275,994.883008,328.52,.00,446.325079015,708.831348739,.00,.000,84.758,.000,.000,.000,.00,446.325025114
03/15/2017 07,03/15/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),2.04,93453.875067,275.013345044,900.239998,321.88,604.23,486.050975221,642.326362410,.00,.000,110.492,.000,.000,.000,.00,486.050975221
03/15/2017 08,03/15/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),8.49,98352.548994,581.839029588,534.295490,7278.08,868.41,991.236959051,385.126764334,10118.55,.000,167.209,105.236,.000,.000,.00,991.236959051
03/15/2017 09,03/15/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,98974.846959,577.908328907,854.995732,4855.39,2967.37,996.300018201,608.048392426,.00,.000,42.100,234.000,.000,.000,.00,996.300018201
03/15/2017 10,03/15/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,97901.678006,567.941592637,910.719742,3899.92,2951.81,971.299990435,622.699164459,.00,.000,42.100,234.000,.000,.000,.00,971.299990435
03/15/2017 11,03/15/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.79,97066.322953,496.409215348,380.408019,105.55,4517.52,859.854023884,295.408402816,.00,.000,14.108,107.250,.000,.000,.00,859.853983086
03/15/2017 12,03/15/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.84,95995.451030,574.462976351,442.512565,3899.11,3301.56,1008.082984429,354.756246279,.00,.000,26.467,117.000,.000,.000,.00,1008.082984429
03/15/2017 13,03/15/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,94732.045951,652.415555036,568.183359,5296.77,4274.40,1132.915982565,418.118005028,.00,.000,68.808,206.700,.000,.000,.00,1132.915982565
03/15/2017 14,03/15/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,93693.685046,738.770143350,681.237816,6157.36,3695.30,1262.200046403,450.993096191,.00,.000,137.300,175.500,.000,.000,.00,1262.200024450
03/15/2017 15,03/15/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),1.25,92402.646996,648.720301514,837.589987,6279.21,.00,1113.299982500,539.873997523,.00,.000,256.100,.000,.000,.000,.00,1113.299982500
03/15/2017 16,03/15/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),4.72,91233.966037,582.479552858,660.982255,1091.01,1610.74,1006.026954347,463.097905014,.00,.000,150.851,.000,.000,.000,.00,1006.026954347
03/15/2017 17,03/15/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,90947.058974,514.794356294,969.354538,4816.66,.00,909.300043967,657.639315233,.00,.000,52.100,.000,.000,.000,.00,909.299999883
03/15/2017 18,03/15/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,91298.094963,469.443640918,1301.053969,4539.39,.00,839.300078328,855.261405231,.00,.000,51.900,.000,.000,.000,.00,839.300028315
03/15/2017 19,03/15/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,91994.313023,537.987249243,1712.328909,6372.81,.00,969.699964081,1124.267135343,.00,.000,187.400,.000,.000,.000,.00,969.699964081
03/15/2017 20,03/16/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.02,94639.740026,537.924204791,1031.706671,29911.04,.00,972.700002428,695.349494704,.00,.000,187.400,.000,.000,.000,.00,972.700002428
03/15/2017 21,03/16/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.01,96506.005030,553.479406312,865.716446,7047.44,.00,979.492117365,597.572063361,.00,.000,227.525,.000,.000,.000,.00,979.492037268
03/15/2017 22,03/16/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,93993.370025,566.898426224,1149.921231,6574.22,.00,989.500025172,786.684731856,.00,.000,217.300,.000,.000,.000,.00,989.500025172
03/15/2017 23,03/16/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),2.81,89368.717060,390.233857371,800.322238,1749.55,.00,662.599974073,543.242269631,.00,.000,60.000,.000,.000,.000,.00,662.599974073
03/15/2017 24,03/16/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),11.46,84919.115107,415.177651995,644.330301,186.33,.00,704.841031954,454.175075437,.00,.000,187.166,.000,.000,.000,.00,704.841014609
03/16/2017 01,03/16/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),11.25,81565.194018,372.399917387,557.062165,251.37,.00,668.375030121,449.017328367,.00,.000,193.334,.000,.000,.000,.00,668.375030121
03/16/2017 02,03/16/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),5.65,79838.253031,317.447926219,653.283766,272.04,.00,574.934012128,520.224719222,.00,.000,110.734,.000,.000,.000,.00,574.934012128
03/16/2017 03,03/16/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79107.053994,297.937071666,1014.149963,1035.54,.00,535.799987255,749.978518902,.00,.000,80.000,.000,.000,.000,.00,535.799987255
03/16/2017 04,03/16/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79231.997003,369.270325064,826.503434,2293.59,.00,664.800040015,637.586779330,.00,.000,80.000,.000,.000,.000,.00,664.800040015
03/16/2017 05,03/16/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.63,80858.232024,379.315459356,813.066579,1928.91,.00,668.300001617,589.515881071,.00,.000,81.266,.000,.000,.000,.00,668.299982304
03/16/2017 06,03/16/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,85063.817985,635.809208404,677.427560,8791.07,.00,1096.299981874,512.979587279,.00,.000,342.900,.000,.000,.000,.00,1096.299981874
03/16/2017 07,03/16/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),32.81,92378.015003,455.798258102,508.146066,764.22,392.09,808.937006593,390.870527322,.00,.000,315.960,23.351,.000,.000,.00,808.937006593
03/16/2017 08,03/16/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),19.64,96750.001942,451.231843868,497.834072,409.33,1803.44,783.833004160,360.955799521,21472.11,.000,168.242,146.200,.000,.000,.00,783.832975683
03/16/2017 09,03/16/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,96023.048053,614.790118460,1192.880198,6534.08,3155.39,1049.087008445,799.176174564,.00,.000,221.400,.000,.000,.000,.00,1049.087008445
03/16/2017 10,03/16/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),2.24,93516.908054,252.151423982,640.352361,64.36,476.31,421.725011998,432.769804146,.00,.000,65.725,.000,.000,.000,.00,421.724999586
03/16/2017 11,03/16/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),7.92,91335.257983,359.629334634,549.600101,294.28,.00,615.050993718,383.259140840,.00,.000,332.918,.000,.000,.000,.00,615.050993718
03/16/2017 12,03/16/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),7.90,89300.840007,395.394277962,492.105078,214.99,.00,676.440026382,353.341319840,.00,.000,130.249,.000,.000,.000,.00,676.439999229
03/16/2017 13,03/16/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),6.11,87266.062852,318.661973974,831.238546,610.82,.00,537.886021351,573.283022256,.00,.000,121.659,.000,.000,.000,.00,537.886005164
03/16/2017 14,03/16/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),1.64,85729.555023,220.672238278,944.006459,240.58,.00,372.608009470,642.950603929,.00,.000,36.783,.000,.000,.000,.00,372.608009470
03/16/2017 15,03/16/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83819.350017,221.689756297,1317.806651,642.80,.00,371.592106741,869.660729584,.00,.000,42.100,.000,.000,.000,.00,371.592022188
03/16/2017 16,03/16/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82041.551957,179.420433088,1927.435798,409.20,.00,299.099990369,1235.720059872,.00,.000,42.100,.000,.000,.000,.00,299.099990369
03/16/2017 17,03/16/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81082.113947,90.842304742,1917.489420,123.34,.00,152.600177265,1218.153900305,.00,.000,30.300,.000,.000,.000,.00,152.600096631
03/16/2017 18,03/16/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81217.447989,14.063372789,2189.807097,.00,.00,24.200187991,1404.219190130,.00,.000,.000,.000,.000,.000,.00,24.200042671
03/16/2017 19,03/16/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82339.746996,65.343656526,2425.301494,115.96,.00,116.200050008,1600.226917088,.00,.000,.000,.000,.000,.000,.00,116.200016127
03/16/2017 20,03/17/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),3.18,85987.153008,65.712467503,1564.630416,.00,.00,116.199999749,1000.749870837,.00,.000,.000,.000,.000,.000,.00,116.199999749
03/16/2017 21,03/17/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),10.00,89010.076022,242.801998572,881.172995,226.71,.00,428.231078779,582.541956901,.00,.000,60.924,.000,.000,.000,.00,428.230985493
03/16/2017 22,03/17/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,87453.463050,240.740912802,1044.062810,801.36,.00,418.599991242,685.787853858,.00,.000,61.800,.000,.000,.000,.00,418.599974214
03/16/2017 23,03/17/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83487.178981,223.843755806,1268.980574,722.50,.00,375.009012042,827.847006621,.00,.000,80.684,.000,.000,.000,.00,375.009012042
03/16/2017 24,03/17/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,79276.445014,238.701089562,1720.429378,643.25,.00,402.800095110,1153.120619454,.00,.000,30.000,.000,.000,.000,.00,402.800008022
03/17/2017 01,03/17/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.55,76101.539954,37.250583641,1443.839483,3.10,.00,62.441006631,946.741796438,.00,.000,32.558,.000,.000,.000,.00,62.441006631
03/17/2017 02,03/17/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),3.96,74516.803965,253.260423920,940.529319,629.05,520.93,425.437044264,643.058846248,.00,.000,160.402,.000,.000,.000,.00,425.436966374
03/17/2017 03,03/17/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.59,74045.717000,441.718976870,762.166201,360.14,2576.01,743.708015081,547.519084108,.00,.000,70.000,.000,.000,.000,.00,743.707993982
03/17/2017 04,03/17/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.86,74440.079006,464.730081215,695.391785,2847.47,.00,784.409026083,506.019111125,.00,.000,72.734,.000,.000,.000,.00,784.409026083
03/17/2017 05,03/17/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76038.190038,569.904420042,611.324998,3580.42,2102.28,972.240058128,435.219448693,.00,.000,70.100,154.440,.000,.000,.00,972.240036542
03/17/2017 06,03/17/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,80390.578022,618.077769797,726.490158,2777.81,3862.32,1058.599980009,492.680841870,.00,.000,61.900,338.400,.000,.000,.00,1058.599980009
03/17/2017 07,03/17/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),6.08,87641.789999,521.893823961,406.910301,2345.60,499.44,921.399014444,317.269627415,.00,.000,434.174,56.400,.000,.000,.00,921.398998878
03/17/2017 08,03/17/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),5.59,92073.153996,633.709011812,220.612289,4902.63,.00,1108.163090526,203.746047573,.00,.000,464.718,.000,.000,.000,.00,1108.163014582
03/17/2017 09,03/17/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),1.77,91657.736027,559.474725582,262.925777,2120.86,3359.34,963.433014528,225.057726971,.00,.000,72.758,338.400,.000,.000,.00,963.433014528
03/17/2017 10,03/17/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),9.40,89657.956005,614.748492759,245.776048,432.14,.00,1040.974984083,219.867169091,.00,.000,400.284,.000,.000,.000,.00,1040.974984083
03/17/2017 11,03/17/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),25.44,87891.799990,652.806830156,384.039654,382.85,.00,1089.586032175,309.351126777,.00,.000,431.453,.000,.000,.000,.00,1089.586032175
03/17/2017 12,03/17/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),25.07,86228.701974,598.999174471,258.974384,249.35,.00,998.226982420,237.226585472,.00,.000,229.028,.000,.000,.000,.00,998.226982420
03/17/2017 13,03/17/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),9.46,84518.344019,530.404711846,563.576728,590.69,.00,878.566034195,435.663775233,.00,.000,164.676,.000,.000,.000,.00,878.566034195
03/17/2017 14,03/17/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),9.91,83211.536958,597.887307539,453.264422,311.73,.00,956.259036041,309.732690716,.00,.000,233.376,.000,.000,.000,.00,956.259018811
03/17/2017 15,03/17/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),1.89,81809.460014,392.275260913,838.848785,1984.93,.00,623.316979991,551.168224869,.00,.000,95.233,.000,.000,.000,.00,623.316979991
03/17/2017 16,03/17/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),2.76,80633.817065,440.719955344,802.072498,1958.81,.00,721.058084462,590.064573098,.00,.000,103.766,.000,.000,.000,.00,721.058024413
03/17/2017 17,03/17/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),8.66,80407.047985,505.997111667,409.081963,198.07,.00,830.919996417,321.332625473,.00,.000,193.103,.000,.000,.000,.00,830.919996417
03/17/2017 18,03/17/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),15.63,80704.230006,652.509635673,347.309084,257.72,.00,1089.109001553,299.871577821,.00,.000,302.792,.000,.000,.000,.00,1089.109001553
03/17/2017 19,03/17/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,81072.847054,491.609402182,707.840355,5209.91,.00,834.242158522,523.882022192,.00,.000,40.142,.000,.000,.000,.00,834.242016722
03/17/2017 20,03/18/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82701.457996,579.875358115,390.422841,10055.49,.00,993.500037673,310.954952249,.00,.000,197.600,.000,.000,.000,.00,993.500020069
03/17/2017 21,03/18/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,83186.421973,636.433016500,287.698150,7502.18,.00,1071.500088978,222.984364950,.00,.000,197.600,.000,.000,.000,.00,1071.499987364
03/17/2017 22,03/18/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.79,81245.296021,669.863015733,505.372231,6704.39,.00,1138.299988868,389.127554400,.00,.000,197.500,.000,.000,.000,.00,1138.299988868
03/17/2017 23,03/18/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,77472.376887,377.694762340,808.821288,2552.42,.00,632.800028712,572.598817599,.00,.000,40.000,.000,.000,.000,.00,632.800006918
03/17/2017 24,03/18/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),2.26,73493.064997,299.866340833,669.850127,110.04,.00,502.692002363,474.288699351,.00,.000,94.992,.000,.000,.000,.00,502.692002363
03/18/2017 01,03/18/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),1.90,69921.918949,252.857678422,912.814434,129.34,.00,435.258118432,657.273753225,.00,.000,101.383,.000,.000,.000,.00,435.258012709
03/18/2017 02,03/18/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),6.84,67652.209998,427.091266043,641.637685,181.54,.00,736.370006296,477.309251687,.00,.000,264.702,.000,.000,.000,.00,736.370006296
03/18/2017 03,03/18/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),3.17,66349.414991,318.011207648,745.563290,61.16,.00,550.916026869,536.506302528,.00,.000,122.666,.000,.000,.000,.00,550.916005830
03/18/2017 04,03/18/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),3.46,65825.784996,344.112519067,692.183286,4.76,.00,595.860974320,502.155817039,.00,.000,172.502,.000,.000,.000,.00,595.860972930
03/18/2017 05,03/18/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),5.42,65969.122914,399.789977956,603.403277,52.88,.00,691.476144486,443.265844208,.00,.000,225.851,.208,.000,.000,.00,691.475998612
03/18/2017 06,03/18/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),4.16,67421.911009,470.257770552,733.664298,61.07,1532.46,790.642045943,509.227081602,.00,.000,226.891,65.946,.000,.000,.00,790.641974608
03/18/2017 07,03/18/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69764.888988,567.503164851,641.213328,406.19,6367.60,982.581973351,463.327867478,.00,.000,43.532,327.000,.000,.000,.00,982.581973351
03/18/2017 08,03/18/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,72815.488908,624.706054457,475.289039,7276.05,718.53,1082.596996231,364.373631671,.00,.000,370.000,28.788,.000,.000,.00,1082.596996231
03/18/2017 09,03/18/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75176.866983,692.782591659,335.506424,8897.64,8534.86,1189.900032639,271.031847131,.00,.000,203.600,367.100,.000,.000,.00,1189.900011627
03/18/2017 10,03/18/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),1.19,77185.377986,707.249623575,190.792626,8236.63,1133.66,1231.017012834,178.422443126,714.14,.000,474.450,101.800,.000,.000,.00,1231.017012834
03/18/2017 11,03/18/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),27.53,77917.988010,701.323152952,227.091845,3337.67,239.02,1212.174004591,193.295865950,27514.14,.000,416.252,50.900,.000,.000,.00,1212.174004591
03/18/2017 12,03/18/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),22.57,77327.671982,727.769046532,442.078902,672.51,.00,1234.645018229,302.007207089,16827.14,.000,411.304,.000,.000,.000,.00,1234.645018229
03/18/2017 13,03/18/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,76004.269003,673.545597011,633.255591,6138.88,1191.56,1134.200106007,419.103761502,.00,.000,141.900,101.800,.000,.000,.00,1134.200035397
03/18/2017 14,03/18/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.29,74582.380049,601.280380822,433.730820,5862.78,.00,1032.399993590,336.278487616,.00,.000,141.900,.000,.000,.000,.00,1032.399953295
03/18/2017 15,03/18/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,73178.961017,571.356959538,715.443550,6018.91,.00,992.441989281,540.743141064,.00,.000,141.942,.000,.000,.000,.00,992.441989281
03/18/2017 16,03/18/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72494.540921,513.491099617,627.722019,4926.39,.00,869.399985887,427.827563842,.00,.000,20.100,.000,.000,.000,.00,869.399985887
03/18/2017 17,03/18/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,72564.338944,503.553423657,580.143508,4469.43,.00,869.400052873,425.473574334,.00,.000,20.100,.000,.000,.000,.00,869.400009781
03/18/2017 18,03/18/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),8.17,73370.848004,567.784729483,372.141741,384.96,234.47,975.238004678,281.819628877,.00,.000,122.822,.000,.000,.000,.00,975.238004678
03/18/2017 19,03/18/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.36,74260.419019,547.857643552,688.999985,5075.00,591.42,955.733982897,493.557109872,.00,.000,53.092,.000,.000,.000,.00,955.733982897
03/18/2017 20,03/19/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),1.48,76406.032052,507.601684265,653.407087,4496.63,.00,907.700087246,496.889569882,.00,.000,20.100,.000,.000,.000,.00,907.700021235
03/18/2017 21,03/19/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,77302.898019,538.845238468,336.209161,5311.11,560.32,944.228140862,279.756277367,.00,.000,27.092,29.436,.000,.000,.00,944.228017712
03/18/2017 22,03/19/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),1.60,75827.149988,620.625493832,279.100496,4420.70,1509.94,1072.692100194,234.578184319,.00,.000,32.367,152.700,.000,.000,.00,1072.692007576
03/18/2017 23,03/19/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),2.01,72967.837997,697.516705477,392.821564,5247.51,1772.88,1193.024005656,298.846582615,.00,.000,204.391,169.192,.000,.000,.00,1193.023982486
03/18/2017 24,03/19/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69657.902942,728.345327526,641.104859,5379.97,4363.91,1225.724079733,427.450193809,.00,.000,199.991,369.726,.000,.000,.00,1225.723970673
03/19/2017 01,03/19/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66800.408041,560.345253008,616.671857,6010.20,.00,933.499986445,408.093282302,.00,.000,282.500,.000,.000,.000,.00,933.499986445
03/19/2017 02,03/19/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),5.39,65298.587003,467.076025323,574.690145,1357.85,.00,784.142071093,391.625410672,.00,.000,116.825,.000,.000,.000,.00,784.142006121
03/19/2017 03,03/19/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),1.94,64032.697010,505.877009072,576.723903,2894.53,.00,853.859010141,389.361732462,.00,.000,94.642,.000,.000,.000,.00,853.859010141
03/19/2017 04,03/19/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.98,63736.388016,509.575237206,622.273908,3413.61,.00,863.474994465,421.257760517,.00,.000,71.475,.000,.000,.000,.00,863.474994465
03/19/2017 05,03/19/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.11,64041.367976,489.743662842,653.228198,4030.86,.00,857.524982769,494.938916358,.00,.000,65.525,.000,.000,.000,.00,857.524982769
03/19/2017 06,03/19/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.48,65452.888859,440.922933061,591.971662,3571.88,.00,774.526146535,452.726562851,.00,.000,83.067,.000,.000,.000,.00,774.526032088
03/19/2017 07,03/19/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67499.621070,592.267516124,568.805924,7193.56,.00,1040.300020389,433.228800985,.00,.000,388.900,.000,.000,.000,.00,1040.300020389
03/19/2017 08,03/19/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70016.564009,745.630442335,450.029684,10137.42,.00,1296.399985390,356.406970833,.00,.000,544.300,.000,.000,.000,.00,1296.399985390
03/19/2017 09,03/19/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71929.143011,842.830916808,250.757505,49332.01,.00,1434.500036898,181.573397912,.00,.000,544.300,.000,.000,.000,.00,1434.500012825
03/19/2017 10,03/19/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.58,73057.150050,842.651253615,211.183356,16116.72,.00,1434.700031703,169.952276005,.00,.000,544.300,.000,.000,.000,.00,1434.700008018
03/19/2017 11,03/19/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.25,72870.830018,777.503391091,280.731673,15274.01,.00,1295.791990246,201.913440600,.00,.000,395.516,.000,.000,.000,.00,1295.791990246
03/19/2017 12,03/19/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71878.697021,771.974124381,404.686548,9184.11,.00,1279.400015605,298.030487180,.00,.000,388.900,.000,.000,.000,.00,1279.400015605
03/19/2017 13,03/19/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,70825.503035,826.344310152,433.577378,9484.05,.00,1346.399995838,309.211294034,.00,.000,388.900,.000,.000,.000,.00,1346.399995838
03/19/2017 14,03/19/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69538.024973,741.660073169,932.014781,7962.29,.00,1203.100023838,633.147538497,.00,.000,282.600,.000,.000,.000,.00,1203.100023838
03/19/2017 15,03/19/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68146.192959,561.996887192,1007.104077,4924.41,.00,912.600140860,682.256001996,.00,.000,10.100,.000,.000,.000,.00,912.600052380
03/19/2017 16,03/19/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67568.284007,559.208326242,1039.956960,4710.07,.00,907.400013671,702.906538132,.00,.000,30.100,.000,.000,.000,.00,907.400013671
03/19/2017 17,03/19/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,67698.703009,548.830315893,939.632682,4726.36,.00,907.399990382,667.945281732,.00,.000,30.100,.000,.000,.000,.00,907.399990382
03/19/2017 18,03/19/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,69067.540997,534.186887526,784.076801,4738.75,.00,906.900013065,548.964125181,.00,.000,30.100,.000,.000,.000,.00,906.900011287
03/19/2017 19,03/19/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),.43,70529.498005,520.219565561,1083.001300,4367.85,.00,906.900019662,762.834169678,.00,.000,30.100,.000,.000,.000,.00,906.900019662
03/19/2017 20,03/20/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),19.00,73852.613032,757.089148602,571.552847,6544.04,42205.45,1327.228964057,424.477144013,.00,.000,52.983,512.938,.000,.000,.00,1327.228964057
03/19/2017 21,03/20/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),9.31,76683.369984,898.519445683,338.185190,3911.69,41316.60,1556.874996812,294.391665599,.00,.000,247.375,534.200,.000,.000,.00,1556.874996812
03/19/2017 22,03/20/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),8.01,75234.394941,896.858332140,199.929478,770.93,1870.46,1527.049993270,179.591968632,.00,.000,216.658,534.200,.000,.000,.00,1527.049993270
03/19/2017 23,03/20/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),5.33,72154.014978,978.187811261,301.600000,1101.08,4050.35,1649.729995246,246.030137584,.00,.000,212.651,554.366,.000,.000,.00,1649.729995246
03/19/2017 24,03/20/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68825.034969,806.582077520,704.188894,4597.71,4682.38,1364.200047907,576.632488796,.00,.000,169.000,425.200,.000,.000,.00,1364.199950516
03/20/2017 01,03/20/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66437.445917,460.451583197,832.563394,3591.68,.00,781.167022265,635.338072261,.00,.000,60.167,.000,.000,.000,.00,781.167020480
